App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
"cm, mm to inch, feet converter tool",PRODUCTIVITY,2.3,Free,0.0,Everyone,Productivity,2016-09-27,2.3
"LALALAB prints your photos, photobooks and magnets",PHOTOGRAPHY,82.0,Free,0.0,Everyone,Photography,2018-08-02,4.1
School scientific calculator fx 500 es plus 500 ms,FAMILY,9.2,Free,0.0,Everyone,Education,2018-08-02,4.0
English for beginners,EDUCATION,27.0,Free,0.0,Everyone,Education,2018-07-18,4.0
Random Video Chat App With Strangers,DATING,4.8,Free,0.0,Mature 17+,Dating,2018-07-17,4.0
Web Browser & Fast Explorer,SOCIAL,2.6,Free,0.0,Everyone,Social,2018-05-16,3.0
Ae Allah na Dai (Rasa),BOOKS_AND_REFERENCE,9.1,Free,0.0,Everyone,Books & Reference,2015-01-01,2.1
Sumine side dish - dish recipe side dish,FOOD_AND_DRINK,4.9,Free,0.0,Everyone,Food & Drink,2018-06-23,4.1
"AY Recorder - Screen Recorder, Live, Video Editor",TOOLS,3.8,Free,0.0,Everyone,Tools,2017-05-15,5.0
Trane Interactive Smart AC,TOOLS,3.3,Free,0.0,Everyone,Tools,2016-04-21,4.3
Web Browser for Android,COMMUNICATION,4.3,Free,0.0,Everyone,Communication,2018-06-20,4.0
Al'Quran Bahasa Indonesia PRO,BOOKS_AND_REFERENCE,11.0,Paid,4.49,Everyone,Books & Reference,2018-05-16,2.2
Qeek for Instagram - Zoom profile insta DP,SOCIAL,9.1,Free,0.0,Everyone,Social,2018-05-03,4.3
"YouCut - Video Editor & Video Maker, No Watermark",VIDEO_PLAYERS,27.0,Free,0.0,Everyone,Video Players & Editors,2018-08-06,4.3
LA Stories 4 New Order Sandbox 2018,GAME,99.0,Free,0.0,Mature 17+,Racing,2018-06-01,2.3
Freitas Auctioneer Official,EVENTS,27.0,Free,0.0,Everyone,Events,2017-12-15,3.0
RUN JUMP RUN-fun games for free,GAME,42.0,Free,0.0,Everyone,Action,2018-04-20,3.0
Ebenezer AH,MEDICAL,27.0,Free,0.0,Everyone,Medical,2017-05-05,3.0
AG Screen Recorder,TOOLS,2.7,Free,0.0,Everyone,Tools,2018-04-03,5.0
Battlelands Royale,GAME,61.0,Free,0.0,Everyone 10+,Action,2018-07-16,4.1
Eat'n Park,LIFESTYLE,20.0,Free,0.0,Everyone,Lifestyle,2017-12-18,4.0
DP and Status Images | All Latest Status 2018,LIFESTYLE,3.8,Free,0.0,Teen,Lifestyle,2017-07-22,4.0
PASS by KT (formerly KT certified),LIFESTYLE,21.0,Free,0.0,Everyone,Lifestyle,2018-08-01,4.4
"L.POINT - 엘포인트 [ 포인트, 멤버십, 적립, 사용, 모바일 카드, 쿠폰, 롯데]",LIFESTYLE,49.0,Free,0.0,Everyone,Lifestyle,2018-08-01,4.1
Real Estate sale & rent Trovit,HOUSE_AND_HOME,7.7,Free,0.0,Everyone,House & Home,2018-07-16,3.0
HomeWork,EDUCATION,5.2,Free,0.0,Everyone,Education,2016-09-20,4.0
Financial Calculator India,FINANCE,3.9,Free,0.0,Everyone,Finance,2018-07-04,4.0
CJ the REALTOR,BUSINESS,4.2,Free,0.0,Everyone,Business,2017-05-31,3.0
Vehicle Case Checker BD,TOOLS,3.3,Free,0.0,Everyone,Tools,2017-07-13,4.1
Dance School Stories - Dance Dreams Come True,FAMILY,36.0,Free,0.0,Everyone,Role Playing,2018-08-03,4.1
Downloader plus for FB,SOCIAL,5.1,Free,0.0,Everyone,Social,2017-12-23,4.2
BW-GnuGo,GAME,1.3,Free,0.0,Everyone,Board,2013-06-02,2.2
Rent.com Apartment Homes,HOUSE_AND_HOME,5.1,Free,0.0,Everyone,House & Home,2018-07-09,5.0
Buttocks and Abdomen,HEALTH_AND_FITNESS,6.4,Free,0.0,Everyone,Health & Fitness,2018-06-07,3.0
EXO-L,FAMILY,0.84,Free,0.0,Everyone,Entertainment,2017-11-02,2.2
EZ-VPNGate,TOOLS,12.0,Free,0.0,Everyone,Tools,2017-08-21,3.0
Talking Tom & Ben News,FAMILY,41.0,Free,0.0,Everyone,Entertainment,2018-04-30,4.1
Daddyhunt: Gay Dating,SOCIAL,14.0,Free,0.0,Mature 17+,Social,2018-01-22,4.0
CG - Calendars Add-On,PRODUCTIVITY,2.3,Free,0.0,Everyone 10+,Productivity,2015-07-29,4.0
Mini DV,AUTO_AND_VEHICLES,19.0,Free,0.0,Everyone,Auto & Vehicles,2018-05-29,4.0
Slickdeals: Coupons & Shopping,SHOPPING,12.0,Free,0.0,Everyone,Shopping,2018-07-30,4.4
FJ 4x4 Cruiser Snow Driving,FAMILY,43.0,Free,0.0,Everyone,Simulation,2018-06-04,4.0
ET Markets : NSE & BSE India,FINANCE,9.2,Free,0.0,Everyone,Finance,2018-07-16,4.1
ESS Mobile for AE,PRODUCTIVITY,1.8,Free,0.0,Everyone,Productivity,2016-09-27,3.0
Ei-ij Spelling Dutch,FAMILY,3.2,Free,0.0,Everyone,Education,2017-12-12,4.0
Ustream,VIDEO_PLAYERS,7.3,Free,0.0,Mature 17+,Video Players & Editors,2018-07-11,4.1
Learn Body Parts in English,FAMILY,42.0,Free,0.0,Everyone,Education,2016-12-06,2.3
P XPERIA Theme™ | PURPLE - Design For SONY 🎨,PERSONALIZATION,13.0,Free,0.0,Everyone,Personalization,2018-06-05,4.4
EZ Clock & Weather Widget,WEATHER,1.2,Free,0.0,Everyone,Weather,2014-03-05,2.1
Ambulance Rescue Simulator 17,FAMILY,31.0,Free,0.0,Everyone,Simulation,2018-03-01,2.3
Dr. Gomoku,GAME,4.5,Free,0.0,Everyone,Board,2018-01-15,3.0
TownWiFi | Wi-Fi Everywhere,COMMUNICATION,58.0,Free,0.0,Everyone,Communication,2018-08-02,4.2
ABC News - US & World News,NEWS_AND_MAGAZINES,35.0,Free,0.0,Everyone 10+,News & Magazines,2018-06-06,5.0
"Omlet Arcade - Stream, Meet, Play",VIDEO_PLAYERS,14.0,Free,0.0,Teen,Video Players & Editors,2018-08-02,4.3
FP BW LCD View,FAMILY,1.2,Free,0.0,Everyone,Entertainment,2016-03-31,3.0
Diabetes Testing,MEDICAL,3.6,Free,0.0,Mature 17+,Medical,2018-07-26,3.0
MediaFire,PRODUCTIVITY,3.8,Free,0.0,Everyone,Productivity,2017-11-01,4.1
Guide for CS:GO,FAMILY,88.0,Free,0.0,Everyone,Entertainment,2017-07-15,2.3
Ei Electronics AudioLINK,TOOLS,1.8,Free,0.0,Everyone,Tools,2017-10-19,4.0
DS,FAMILY,23.0,Free,0.0,Everyone,Casual,2016-01-19,2.3
B-BLE(BLE4.0 Scan),TOOLS,7.5,Free,0.0,Everyone,Tools,2018-04-20,5.0
Buscapé - Offers and discounts,SHOPPING,8.3,Free,0.0,Everyone,Shopping,2018-07-24,4.1
BJ TIKET,BUSINESS,3.4,Free,0.0,Everyone,Business,2018-02-09,3.0
EM Launcher for EMUI,PERSONALIZATION,2.3,Free,0.0,Everyone,Personalization,2018-04-06,4.1
İşCep,FINANCE,32.0,Free,0.0,Everyone,Finance,2018-08-02,4.1
Casa CF,HEALTH_AND_FITNESS,6.3,Free,0.0,Everyone,Health & Fitness,2018-07-12,4.1
Wide address pocket prep,MEDICAL,12.0,Free,0.0,Everyone,Medical,2018-07-11,4.4
Cover Camera for FB,PHOTOGRAPHY,1.8,Free,0.0,Everyone,Photography,2014-03-09,2.2
AV Pro Voice Changer,FAMILY,5.6,Free,0.0,Everyone,Entertainment,2016-06-29,4.0
Code on the egg,TOOLS,0.77,Free,0.0,Everyone,Tools,2017-04-10,2.2
AT&T THANKS®,FAMILY,34.0,Free,0.0,Everyone,Entertainment,2018-07-11,5.0
B & W Filter for Photo Editor Pro,PERSONALIZATION,7.6,Free,0.0,Everyone,Personalization,2018-05-02,4.1
Photo frame,PHOTOGRAPHY,21.0,Free,0.0,Everyone,Photography,2018-07-18,3.0
Insave-Download for Instagram,PHOTOGRAPHY,5.2,Free,0.0,Everyone,Photography,2016-09-20,4.0
EC music dictionary,TOOLS,2.2,Paid,1.99,Everyone,Tools,2014-12-29,3.0
Swahili Radio,NEWS_AND_MAGAZINES,4.8,Free,0.0,Everyone,News & Magazines,2018-05-30,4.0
Design Home,FAMILY,69.0,Free,0.0,Everyone,Simulation,2018-08-06,4.2
OmniMedix Medical Calculator,MEDICAL,1.2,Paid,4.99,Everyone,Medical,2016-06-11,3.0
EP Music,FAMILY,11.0,Free,0.0,Everyone,Entertainment,2017-07-26,4.1
Florida Statutes (FL Code),BOOKS_AND_REFERENCE,8.2,Free,0.0,Everyone,Books & Reference,2017-10-21,4.4
"Victoria, BC | Tour City",TRAVEL_AND_LOCAL,15.0,Free,0.0,Everyone,Travel & Local,2016-08-02,4.0
Calvin Klein – US Store,SHOPPING,9.5,Free,0.0,Teen,Shopping,2017-08-01,4.1
CI View,BUSINESS,9.9,Free,0.0,Everyone,Business,2017-04-19,4.1
Ay,VIDEO_PLAYERS,3.6,Free,0.0,Teen,Video Players & Editors,2018-05-04,2.3
CQ: Lost In Transmission,GAME,61.0,Free,0.0,Everyone,Action,2018-05-13,4.4
Ski Safari: Adventure Time,FAMILY,9.3,Paid,0.99,Everyone,Arcade;Action & Adventure,2014-10-07,2.3
DM הפקות,PHOTOGRAPHY,10.0,Free,0.0,Everyone,Photography,2017-10-14,3.2
A & B Taxi,MAPS_AND_NAVIGATION,25.0,Free,0.0,Everyone,Maps & Navigation,2018-07-04,3.0
FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,13.0,Free,0.0,Everyone,Video Players & Editors,2018-08-02,4.4
FE Chemical Engineering Exam Prep,FAMILY,20.0,Free,0.0,Everyone,Education,2018-07-27,5.0
Day R Premium,FAMILY,57.0,Paid,4.99,Teen,Role Playing,2018-06-21,3.0
Coloring book moana,FAMILY,14.0,Free,0.0,Everyone,Art & Design;Pretend Play,2018-01-15,3.0
Thumbnail Maker,PHOTOGRAPHY,24.0,Free,0.0,Everyone,Photography,2018-05-26,4.2
Super Slime Simulator - Satisfying Slime App,LIFESTYLE,39.0,Free,0.0,Everyone,Lifestyle,2018-08-05,5.0
Unclouded - Cloud Manager,PRODUCTIVITY,11.0,Free,0.0,Everyone,Productivity,2016-08-08,4.1
EF Smart English,FAMILY,11.0,Free,0.0,Everyone,Education,2018-06-11,4.4
Photo Editor by Aviary,PHOTOGRAPHY,21.0,Free,0.0,Everyone,Photography,2018-07-19,4.1
tournaments and more.aj.2,COMMUNICATION,4.2,Free,0.0,Teen,Communication,2017-09-25,2.3
Q Avatar (Avatar Maker),COMICS,3.6,Free,0.0,Everyone,Comics,2017-03-04,2.3
Oracle BI Mobile,BUSINESS,7.7,Free,0.0,Everyone,Business,2018-08-01,6.0
The League,DATING,9.4,Free,0.0,Mature 17+,Dating,2018-07-16,4.4
VITAS Hospice Referral App for Healthcare Pros,MEDICAL,15.0,Free,0.0,Everyone,Medical,2018-07-20,5.0
PAC-MAN CE DX,GAME,36.0,Paid,4.99,Everyone,Arcade,2018-04-23,3.0
DZ Popup Video Player,VIDEO_PLAYERS,4.5,Free,0.0,Everyone,Video Players & Editors,2018-05-16,4.1
Wordscapes,GAME,87.0,Free,0.0,Everyone,Word,2018-08-02,4.1
Denis Brogniart - AH !,FAMILY,0.8,Free,0.0,Everyone,Entertainment,2017-08-04,4.2
CK Life,HEALTH_AND_FITNESS,60.0,Free,0.0,Teen,Health & Fitness,2018-08-02,4.4
NCLEX Multi-topic Nursing Exam Review-Quiz & notes,MEDICAL,4.2,Free,0.0,Everyone,Medical,2018-07-24,3.0
"Herpes Dating: 1,000K+ Singles",DATING,27.0,Free,0.0,Mature 17+,Dating,2018-08-01,4.1
CJ's Tire & Automotive,AUTO_AND_VEHICLES,34.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-30,2.3
DK Virtual Reality,FAMILY,29.0,Free,0.0,Everyone,Books & Reference;Education,2018-03-13,5.0
Check Vehicle Tax,AUTO_AND_VEHICLES,2.7,Free,0.0,Everyone,Auto & Vehicles,2018-07-30,4.4
Manga Mania - Best online manga reader,COMICS,10.0,Free,0.0,Teen,Comics,2018-05-24,4.1
Club Penguin Island,FAMILY,32.0,Free,0.0,Everyone,Casual;Action & Adventure,2018-07-10,4.4
BH Bikes Premium,SPORTS,15.0,Free,0.0,Everyone,Sports,2017-05-09,5.0
Turbo Download Manager (and Browser),TOOLS,3.2,Free,0.0,Everyone,Tools,2018-08-04,3.0
Dr. Panda Supermarket,FAMILY,58.0,Paid,2.99,Everyone,Educational;Pretend Play,2016-02-16,4.0
BS Play,FAMILY,1.5,Free,0.0,Everyone,Education,2015-03-04,4.0
DG Screen Recorder,VIDEO_PLAYERS,2.9,Free,0.0,Everyone,Video Players & Editors,2015-10-20,5.0
Catalyst AZ,FAMILY,8.4,Free,0.0,Teen,Education,2018-06-27,4.1
Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,23.0,Free,0.0,Everyone,Education,2018-04-17,3.0
BG Cricket,SPORTS,24.0,Free,0.0,Everyone,Sports,2018-06-14,4.2
Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,63.0,Free,0.0,Everyone 10+,Educational;Education,2018-07-27,4.4
AfterFocus,PHOTOGRAPHY,15.0,Free,0.0,Everyone,Photography,2016-07-08,3.0
CW TV,NEWS_AND_MAGAZINES,6.1,Free,0.0,Everyone,News & Magazines,2018-03-02,4.0
WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,1.7,Free,0.0,Everyone,Video Players & Editors,2017-05-24,2.3
Nedbank Money,FINANCE,32.0,Free,0.0,Everyone,Finance,2018-07-28,4.2
NARUTO X BORUTO NINJA VOLTAGE,GAME,71.0,Free,0.0,Everyone 10+,Action,2018-07-19,4.4
Modern Counter Terror Attack – Shooting Game,GAME,72.0,Free,0.0,Mature 17+,Action,2017-10-27,4.1
SMS Au revoir,FAMILY,1.7,Free,0.0,Everyone,Entertainment,2018-01-15,4.0
BW eServices,BUSINESS,3.8,Free,0.0,Everyone,Business,2018-06-05,4.2
Red Embrace (BL/Yaoi Game),FAMILY,25.0,Free,0.0,Teen,Casual,2018-06-12,2.3
DIY cd rom ideas,LIFESTYLE,12.0,Free,0.0,Everyone,Lifestyle,2016-10-17,2.3
NPR One,NEWS_AND_MAGAZINES,8.8,Free,0.0,Teen,News & Magazines,2018-08-03,5.0
ez Share Android app,PHOTOGRAPHY,13.0,Free,0.0,Everyone,Photography,2017-08-31,2.3
CS Browser Beta,COMMUNICATION,53.0,Free,0.0,Everyone,Communication,2017-10-16,4.1
Dream EZ,HEALTH_AND_FITNESS,50.0,Free,0.0,Everyone,Health & Fitness,2016-03-24,3.0
Filters for B Live,BEAUTY,24.0,Free,0.0,Everyone,Beauty,2018-05-14,4.0
Caprock Santa Fe Credit Union,FINANCE,2.9,Free,0.0,Everyone,Finance,2018-03-23,4.1
Eyes Makeup Beauty Tips,BEAUTY,2.9,Free,0.0,Everyone,Beauty,2018-04-09,3.0
Just A Regular Arcade,GAME,94.0,Free,0.0,Everyone,Action,2016-01-08,2.3
CT Sessions,MEDICAL,20.0,Free,0.0,Everyone,Medical,2014-12-15,2.3
"Fines of the State Traffic Safety Inspectorate are official: inspection, payment of fines",AUTO_AND_VEHICLES,35.0,Free,0.0,Everyone,Auto & Vehicles,2018-08-02,3.0
Hello Kitty Nail Salon,FAMILY,24.0,Free,0.0,Everyone,Casual;Pretend Play,2018-04-17,4.1
Dr. Driving 2,GAME,19.0,Free,0.0,Everyone,Racing,2018-05-03,3.0
Baby Names,PARENTING,2.8,Free,0.0,Everyone,Parenting,2018-08-03,3.0
"Cash, Inc. Money Clicker Game & Business Adventure",GAME,85.0,Free,0.0,Everyone,Simulation,2018-07-19,4.4
DQ Texas,FOOD_AND_DRINK,13.0,Free,0.0,Everyone,Food & Drink,2018-05-18,4.1
BJ-UFO,FAMILY,25.0,Free,0.0,Everyone,Casual,2018-05-10,4.0
Case Simulator Hero for CS:GO,FAMILY,68.0,Free,0.0,Teen,Simulation,2018-07-04,4.2
Honkai Impact 3rd,GAME,82.0,Free,0.0,Teen,Action,2018-07-03,4.3
Learn Spanish - Español,EDUCATION,3.2,Free,0.0,Everyone,Education,2017-12-18,4.0
Open in WhatsApp (click to chat),TOOLS,0.08,Free,0.0,Everyone,Tools,2018-08-01,2.3
Repair Hyundai Santa Fe,AUTO_AND_VEHICLES,97.0,Free,0.0,Everyone,Auto & Vehicles,2018-01-31,4.0
FE Electric & Comp Engineering,FAMILY,20.0,Free,0.0,Everyone,Education,2018-07-27,5.0
SnakeBite911 FR,MEDICAL,42.0,Free,0.0,Everyone,Medical,2017-10-09,4.1
English Persian Dictionary,BOOKS_AND_REFERENCE,73.0,Free,0.0,Everyone,Books & Reference,2018-08-01,3.0
Hungry Hearts Diner: A Tale of Star-Crossed Souls,FAMILY,56.0,Free,0.0,Everyone 10+,Simulation,2018-02-07,4.0
Basketball Stars,SPORTS,45.0,Free,0.0,Everyone,Sports,2018-07-14,3.0
CK Eorzea Timepiece,PERSONALIZATION,5.3,Free,0.0,Everyone,Personalization,2015-06-05,4.3
Co-op CRS,LIFESTYLE,26.0,Free,0.0,Everyone,Lifestyle,2018-03-04,4.4
Crack the blue angry birds egg,FAMILY,2.1,Free,0.0,Everyone,Puzzle,2016-04-22,2.1
Candy Bomb,GAME,20.0,Free,0.0,Everyone,Casual;Brain Games,2018-07-04,3.0
BN Pro Black Text,LIBRARIES_AND_DEMO,0.48,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
Nordstrom,SHOPPING,12.0,Free,0.0,Everyone,Shopping,2018-07-15,4.4
Amazon for Tablets,SHOPPING,22.0,Free,0.0,Teen,Shopping,2018-07-31,4.4
Fruit Block - Puzzle Legend,GAME,33.0,Free,0.0,Everyone,Casual,2018-07-23,4.1
DIY CD Craft Ideas,LIFESTYLE,4.6,Free,0.0,Everyone,Lifestyle,2017-01-14,2.3
5 Minute Veterinary Consult: Canine & Feline,MEDICAL,6.8,Free,0.0,Everyone,Medical,2018-03-29,4.2
Debra Care Conference,BUSINESS,30.0,Free,0.0,Everyone,Business,2018-06-15,5.0
Photo BG Changer,PHOTOGRAPHY,17.0,Free,0.0,Everyone,Photography,2018-02-21,4.1
Interactive CT & MRI Anat.Lite,MEDICAL,14.0,Free,0.0,Everyone,Medical,2012-07-30,2.2
Basket Manager 2017 Pro,SPORTS,4.6,Paid,0.99,Everyone,Sports,2017-10-06,4.1
Traffic Sniper Counter Attack,GAME,38.0,Free,0.0,Teen,Action,2017-12-05,2.3
Offroad Oil Tanker Driver Transport Truck 2019,AUTO_AND_VEHICLES,33.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-31,4.1
R M Lock Screen,LIBRARIES_AND_DEMO,9.5,Free,0.0,Everyone,Libraries & Demo,2018-05-22,3.0
Transformers Rescue Bots: Hero Adventures,FAMILY,16.0,Free,0.0,Everyone,Adventure;Action & Adventure,2018-07-05,4.1
BD All Sim Offer,BOOKS_AND_REFERENCE,2.8,Free,0.0,Everyone,Books & Reference,2017-01-03,4.1
FM News,EVENTS,3.6,Free,0.0,Everyone,Events,2018-07-04,4.2
Meme Generator,ENTERTAINMENT,53.0,Paid,2.99,Mature 17+,Entertainment,2018-08-03,4.1
Offroad Police Car DE,FAMILY,80.0,Free,0.0,Everyone,Simulation,2017-03-15,2.3
Eventbrite - Discover popular events & nearby fun,FAMILY,8.8,Free,0.0,Everyone,Entertainment,2018-07-30,5.0
Dinosaurs Coloring Pages,EDUCATION,41.0,Free,0.0,Everyone,Education;Education,2018-02-03,4.0
EU WHO War,FAMILY,1.2,Free,0.0,Everyone,Education,2013-12-23,3.0
Masha and the Bear: House Cleaning Games for Girls,FAMILY,77.0,Free,0.0,Everyone,Role Playing;Pretend Play,2018-07-19,4.1
DC Rider,MAPS_AND_NAVIGATION,6.9,Free,0.0,Everyone,Maps & Navigation,2017-12-24,4.0
Br video editing,FAMILY,34.0,Free,0.0,Everyone,Entertainment,2017-09-01,4.1
DK Hair Design,LIFESTYLE,2.5,Free,0.0,Everyone,Lifestyle,2017-05-15,4.0
Lottery Driver- Florida Result,FAMILY,4.4,Free,0.0,Teen,Entertainment,2017-04-16,4.1
Eh Volevi!,FAMILY,7.0,Free,0.0,Everyone,Entertainment,2017-10-07,4.0
AX Player -Nougat Video Player,VIDEO_PLAYERS,10.0,Free,0.0,Everyone,Video Players & Editors,2014-09-12,2.2
CN Resident,FAMILY,64.0,Free,0.0,Everyone,Entertainment,2017-05-22,4.1
Grand Theft Auto: San Andreas,GAME,26.0,Paid,6.99,Mature 17+,Action,2015-03-21,3.0
To,MEDICAL,15.0,Free,0.0,Everyone,Medical,2018-05-30,3.8298220146427666
Trello,PRODUCTIVITY,12.0,Free,0.0,Everyone,Productivity,2018-07-18,5.0
Find My Friends,SOCIAL,46.0,Free,0.0,Everyone,Social,2018-08-01,4.4
Racing CX,GAME,20.0,Free,0.0,Everyone,Racing,2017-06-06,2.2
Bu Hangi Oyun ?,GAME,26.0,Free,0.0,Everyone,Word,2018-03-11,3.0
BS Match Maker Premium,TOOLS,0.31,Paid,0.99,Everyone,Tools,2018-07-10,5.0
Extreme X Ray Robot Stunts,GAME,49.0,Free,0.0,Everyone,Racing,2017-05-09,4.0
Easy Recipes,FOOD_AND_DRINK,8.9,Free,0.0,Everyone,Food & Drink,2018-05-15,3.0
CX Carrier Lite,BUSINESS,68.0,Free,0.0,Everyone,Business,2018-06-11,4.0
PHARMAGUIDE (DZ),HEALTH_AND_FITNESS,3.4,Free,0.0,Everyone,Health & Fitness,2016-04-01,1.6
Dine In CT - Food Delivery,SHOPPING,1.6,Free,0.0,Everyone,Shopping,2016-05-16,4.0
CT Scan Cross Sectional Anatomy,MEDICAL,46.0,Free,0.0,Everyone,Medical,2018-07-19,4.1
DW Spectrum™ IPVMS Mobile,BUSINESS,30.0,Free,0.0,Everyone,Business,2018-06-19,4.1
Total AV,PRODUCTIVITY,46.0,Free,0.0,Everyone,Productivity,2018-04-17,4.1
Comedy Central,ENTERTAINMENT,19.0,Free,0.0,Teen,Entertainment,2018-07-08,4.4
What's Up,LIFESTYLE,10.0,Free,0.0,Everyone,Lifestyle,2017-10-26,4.0
Be My Love Animated Keyboard,PERSONALIZATION,11.0,Free,0.0,Teen,Personalization,2018-03-30,4.1
AQ Service,BUSINESS,17.0,Free,0.0,Everyone,Business,2017-08-28,4.4
Bubbu – My Virtual Pet,FAMILY,75.0,Free,0.0,Everyone,Casual;Pretend Play,2018-08-04,4.1
FA Player Essentials,SPORTS,68.0,Free,0.0,Everyone,Sports,2018-07-23,3.0
What Am I? - Brain Teasers,GAME,15.0,Free,0.0,Everyone,Trivia,2017-04-05,3.0
CY Konum,PERSONALIZATION,1.3,Free,0.0,Everyone,Personalization,2018-06-27,5.1
waut.ch!,FAMILY,2.5,Free,0.0,Everyone,Educational,2018-06-30,2.0
Channel 19,COMMUNICATION,12.0,Free,0.0,Mature 17+,Communication,2018-07-13,4.1
C-E Federal Credit Union,FINANCE,2.8,Free,0.0,Everyone,Finance,2018-03-23,4.1
PGA TOUR LIVE,SPORTS,12.0,Free,0.0,Everyone,Sports,2017-06-07,4.2
AK-47 Simulation and Info,FAMILY,18.0,Free,0.0,Everyone,Entertainment,2018-05-05,5.0
US Army Training Courses Game,FAMILY,35.0,Free,0.0,Everyone,Simulation,2017-12-08,2.3
CX Elevated,BUSINESS,55.0,Free,0.0,Everyone,Business,2018-02-01,4.1
Igitabo cy'Indirimbo,FAMILY,1.6,Free,0.0,Everyone,Entertainment,2018-02-05,1.6
BF 3d View Wallpapers,FAMILY,2.5,Free,0.0,Teen,Entertainment,2015-06-18,3.0
FD VR - Virtual Photo Gallery,FAMILY,7.4,Free,0.0,Everyone,Entertainment,2016-11-30,4.4
Quiz for Clash Royale™,FAMILY,32.0,Free,0.0,Everyone,Entertainment,2018-07-18,4.1
CW BLE Peripheral Simulator,COMMUNICATION,1.5,Free,0.0,Everyone,Communication,2017-03-08,4.4
Sound Meter,TOOLS,1.5,Free,0.0,Everyone,Tools,2018-06-10,2.3
Fuel Rewards® program,LIFESTYLE,46.0,Free,0.0,Everyone,Lifestyle,2018-06-26,5.0
CONNECT: The Mobile CX Summit,PRODUCTIVITY,18.0,Free,0.0,Teen,Productivity,2018-08-01,5.0
CI On The Go,NEWS_AND_MAGAZINES,14.0,Free,0.0,Everyone,News & Magazines,2018-07-18,5.0
Brainf*ck Interpreter,FAMILY,1.9,Free,0.0,Mature 17+,Entertainment,2016-09-03,2.3
Google Assistant Go,TOOLS,4.6,Free,0.0,Everyone,Tools,2018-07-27,8.0
I am rich,LIFESTYLE,1.8,Paid,399.99,Everyone,Lifestyle,2018-01-12,3.0
PlusOne,DATING,10.0,Free,0.0,Mature 17+,Dating,2018-07-17,4.2
Truth or Dare Pro,DATING,20.0,Paid,1.49,Teen,Dating,2017-09-01,4.0
Home Decoration Game,FAMILY,19.0,Free,0.0,Everyone,Casual,2018-01-25,4.0
Power Booster - Junk Cleaner & CPU Cooler & Boost,PRODUCTIVITY,5.1,Free,0.0,Everyone,Productivity,2018-08-06,4.1
FreedomPop Messaging Phone/SIM,COMMUNICATION,39.0,Free,0.0,Everyone,Communication,2018-07-26,4.1
High Blood Pressure,MEDICAL,2.9,Free,0.0,Everyone,Medical,2016-06-01,3.0
AJ Cam,PHOTOGRAPHY,2.8,Free,0.0,Everyone,Photography,2018-01-23,4.1
Artificial Intelligence,FAMILY,4.2,Free,0.0,Everyone,Education,2018-04-05,4.0
Video.Guru - Video Maker,VIDEO_PLAYERS,27.0,Free,0.0,Everyone,Video Players & Editors,2018-08-06,4.3
Sonic 4™ Episode I,GAME,37.0,Paid,2.99,Everyone,Arcade,2016-04-04,2.2
BT One Mobile secure access,BUSINESS,5.7,Free,0.0,Everyone,Business,2016-07-28,2.3
Mini for fb lite,TOOLS,1.1,Free,0.0,Everyone,Tools,2018-05-24,2.3
Radio BN,FAMILY,4.2,Free,0.0,Everyone,Entertainment,2018-01-12,4.4
NOOK Audiobooks,BOOKS_AND_REFERENCE,8.6,Free,0.0,Everyone,Books & Reference,2018-07-26,4.1
VIVA BH,TOOLS,2.6,Free,0.0,Everyone,Tools,2018-04-09,4.0
MobileBiz Co - Cloud Invoice,BUSINESS,4.0,Free,0.0,Everyone,Business,2018-02-16,2.0
Sya9a Maroc - FR,FAMILY,53.0,Free,0.0,Everyone,Education,2017-07-25,4.1
cx-32wifi,FAMILY,6.5,Free,0.0,Everyone,Entertainment,2015-11-14,2.2
DT Driving Test Theory,FAMILY,1.6,Free,0.0,Everyone,Education,2018-02-22,3.0
BAMMS for BM SQ,PRODUCTIVITY,10.0,Free,0.0,Everyone,Productivity,2018-07-24,4.1
GPS Navigation & Offline Maps Sygic,MAPS_AND_NAVIGATION,33.0,Free,0.0,Everyone,Maps & Navigation,2018-07-26,3.0
Mod GTA V for MCPE,FAMILY,10.0,Free,0.0,Everyone,Entertainment,2018-04-23,3.0
Sabbath School 4,FAMILY,18.0,Free,0.0,Everyone,Education,2015-05-08,2.3
LEGO ® Batman: Beyond Gotham,FAMILY,8.0,Paid,4.99,Everyone 10+,Adventure;Action & Adventure,2015-12-15,3.0
Pekalongan CJ,SOCIAL,5.9,Free,0.0,Teen,Social,2018-07-21,4.4
DC All Access,FAMILY,96.0,Free,0.0,Teen,Entertainment,2017-10-17,4.1
MyWoundDoctor - Provider,MEDICAL,3.5,Free,0.0,Everyone,Medical,2018-07-27,5.0
Development of the child up to a year,PARENTING,14.0,Free,0.0,Mature 17+,Parenting,2018-07-20,4.1
AB Anywhere Mobile Banking,FINANCE,11.0,Free,0.0,Everyone,Finance,2018-07-03,4.4
