App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Kovax Europe B.V.,BUSINESS,96.0,Free,0.0,Everyone,Business,2017-09-10,3.0
"Apartment, Home Rental Search: Realtor.com Rentals",HOUSE_AND_HOME,13.0,Free,0.0,Everyone,House & Home,2018-06-29,3.0
McClatchy DC Bureau,NEWS_AND_MAGAZINES,8.7,Free,0.0,Everyone 10+,News & Magazines,2018-06-18,4.4
Experian - Free Credit Report,FINANCE,46.0,Free,0.0,Everyone,Finance,2018-07-12,4.2
C Offline Tutorial,BOOKS_AND_REFERENCE,4.2,Free,0.0,Everyone,Books & Reference,2017-12-08,4.1
Ai-Ball AV Recorder,PHOTOGRAPHY,4.0,Paid,2.99,Everyone,Photography,2017-10-19,2.3
AE Bulletins,BOOKS_AND_REFERENCE,30.0,Free,0.0,Everyone,Books & Reference,2018-07-18,3.0
OnTrack Diabetes,MEDICAL,1.8,Free,0.0,Everyone,Medical,2018-01-17,2.1
BK Shivani Videos,LIFESTYLE,3.2,Free,0.0,Everyone,Lifestyle,2018-07-25,3.0
PJ Masks: HQ,FAMILY,55.0,Free,0.0,Everyone,Entertainment;Action & Adventure,2018-06-22,4.0
Night Camera Blur Effect,PHOTOGRAPHY,2.5,Free,0.0,Everyone,Photography,2018-08-05,4.2
Easy and Fast Recipes,FOOD_AND_DRINK,12.0,Free,0.0,Everyone,Food & Drink,2018-01-06,2.3
Solar CT PV System Power,PRODUCTIVITY,14.0,Free,0.0,Everyone,Productivity,2018-01-22,4.0
do,FAMILY,5.9,Free,0.0,Everyone,Strategy,2016-06-08,4.0
DB HOME,LIFESTYLE,3.2,Free,0.0,Everyone,Lifestyle,2017-08-31,4.0
BR Ambedkar Biography & Quotes,BOOKS_AND_REFERENCE,2.1,Free,0.0,Everyone,Books & Reference,2018-06-11,2.3
"FOX Sports: Live Streaming, Scores & News",SPORTS,82.0,Free,0.0,Teen,Sports,2018-08-02,5.0
U get - Wireless Speed Test,TOOLS,2.2,Free,0.0,Everyone,Tools,2018-06-04,4.0
CD View,TOOLS,20.0,Free,0.0,Everyone,Tools,2018-02-06,4.1
O Launcher,TOOLS,10.0,Free,0.0,Everyone,Tools,2018-05-22,5.0
Deposit Calculator FD & RD,FINANCE,3.4,Free,0.0,Everyone,Finance,2017-01-21,3.0
USAA Mobile,FINANCE,33.0,Free,0.0,Everyone,Finance,2018-07-27,5.0
AC-BL,COMMUNICATION,4.3,Free,0.0,Everyone,Communication,2018-04-20,2.1
FREE LIVE TALK,DATING,4.9,Free,0.0,Mature 17+,Dating,2018-07-14,3.0
Talking Husky Dog,FAMILY,40.0,Free,0.0,Everyone,Casual,2018-07-20,4.1
DC Comics Amino,SOCIAL,63.0,Free,0.0,Teen,Social,2018-07-13,3.0
DT-CAM,FAMILY,9.9,Free,0.0,Everyone,Entertainment,2017-07-29,2.2
GearBest Online Shopping,SHOPPING,35.0,Free,0.0,Everyone,Shopping,2018-08-01,3.0
El Laberinto del Demonio 2,FAMILY,25.0,Free,0.0,Teen,Puzzle,2017-04-14,4.0
FC BARCELONA EVENTS,SPORTS,11.0,Free,0.0,Everyone,Sports,2018-04-22,4.1
Zombie Hunter King,GAME,50.0,Free,0.0,Mature 17+,Action,2018-08-01,2.3
Q Link Wireless Zone,PRODUCTIVITY,17.0,Free,0.0,Everyone,Productivity,2018-03-08,4.4
THE aMAZEing Labyrinth,FAMILY,1.2,Paid,4.99,Everyone,Board;Brain Games,2016-02-09,4.0
CI Attendance,PRODUCTIVITY,0.17,Paid,0.99,Everyone,Productivity,2013-08-17,3.1
Flip the Gun - Simulator Game,GAME,86.0,Free,0.0,Everyone,Arcade,2018-07-26,5.0
Glitter Color By Number - Glitter Number Coloring,FAMILY,6.9,Free,0.0,Everyone,Entertainment,2018-07-18,4.0
SCB EASY,FINANCE,93.0,Free,0.0,Everyone,Finance,2018-07-19,4.1
Little Big City 2,FAMILY,30.0,Free,0.0,Everyone,Casual,2018-03-20,3.0
Sic Bo Rave,GAME,33.0,Free,0.0,Teen,Card,2013-09-23,2.3
APUS Booster - Space Cleaner & Booster,PRODUCTIVITY,13.0,Free,0.0,Everyone,Productivity,2018-08-03,3.0
LinkedIn Learning: Online Courses to Learn Skills,EDUCATION,18.0,Free,0.0,Everyone,Education,2018-07-27,4.4
English for Everyone,FAMILY,18.0,Free,0.0,Everyone,Education,2018-07-06,4.4
Eternal Light AG,SOCIAL,13.0,Free,0.0,Teen,Social,2018-05-19,3.0
Pixlr – Free Photo Editor,PHOTOGRAPHY,31.0,Free,0.0,Everyone,Photography,2018-07-20,3.0
EZ Display,PRODUCTIVITY,10.0,Free,0.0,Everyone,Productivity,2014-11-14,4.0
AG test,TOOLS,18.0,Free,0.0,Everyone,Tools,2017-10-18,4.1
"BT Dating -Find your match, help cupid, be social",SOCIAL,26.0,Free,0.0,Mature 17+,Social,2018-07-19,4.1
DS-11 form,BUSINESS,28.0,Free,0.0,Everyone,Business,2018-04-27,4.1
Es-Bg Offline Voice Translator,TRAVEL_AND_LOCAL,87.0,Paid,1.49,Everyone,Travel & Local,2017-03-19,3.0
AP Themes for Kustom/KLWP,PERSONALIZATION,45.0,Paid,1.49,Everyone,Personalization,2017-09-01,4.4
CJ Poker Odds Calculator,GAME,0.11,Free,0.0,Everyone,Card,2011-01-30,1.6
HealtheLife,MEDICAL,7.7,Free,0.0,Everyone,Medical,2018-01-02,4.4
CT Lottery,FAMILY,8.3,Free,0.0,Teen,Entertainment,2017-06-12,4.0
EG Classroom Decimals™,FAMILY,18.0,Paid,2.99,Everyone,Education;Education,2017-06-12,2.2
DV Lottery Simulator,FAMILY,1.3,Free,0.0,Everyone,Entertainment,2016-10-20,4.1
Merge Dragons!,GAME,91.0,Free,0.0,Everyone,Puzzle,2018-07-30,4.1
Drawing for Kids Learning Games for Toddlers age 3,FAMILY,43.0,Free,0.0,Everyone,Educational;Education,2018-03-21,4.1
Five Nights at Freddy's 4,GAME,45.0,Paid,2.99,Teen,Action,2015-07-26,2.3
CT Head Basic Interpretation,FAMILY,16.0,Free,0.0,Everyone,Education,2018-06-11,4.0
"News-Journal-Daytona Beach, FL",NEWS_AND_MAGAZINES,7.8,Free,0.0,Everyone,News & Magazines,2018-07-03,4.4
AY EMLAK,BUSINESS,1.2,Free,0.0,Teen,Business,2018-07-11,3.0
EU Mobile Money Partenaire Commercial,FINANCE,3.9,Free,0.0,Everyone,Finance,2018-05-14,3.0
Smartshading AI,MEDICAL,10.0,Free,0.0,Everyone,Medical,2018-06-21,4.1
DRAGON QUEST VIII,FAMILY,27.0,Paid,19.99,Everyone 10+,Role Playing,2017-04-04,4.0
HD Video Download for Facebook,VIDEO_PLAYERS,17.0,Free,0.0,Everyone,Video Players & Editors,2018-03-16,4.1
Union League,FAMILY,38.0,Free,0.0,Everyone,Role Playing,2018-06-08,4.1
RetroArch,GAME,84.0,Free,0.0,Everyone,Action,2018-05-04,2.3
GPS Speedometer - Trip Meter - Altimeter,MAPS_AND_NAVIGATION,3.2,Free,0.0,Everyone,Maps & Navigation,2018-07-26,4.2
FK Vardar,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-02-20,4.1
Roman Clock AW-7,TOOLS,3.0,Free,0.0,Everyone,Tools,2018-03-17,4.3
AK Interactive,FAMILY,13.0,Free,0.0,Everyone,Entertainment,2018-07-12,4.0
Wondershare PowerCam,PHOTOGRAPHY,27.0,Free,0.0,Everyone,Photography,2018-05-29,2.3
My Movies Pro - Movie & TV Collection Library,LIFESTYLE,20.0,Paid,7.99,Everyone,Lifestyle,2018-07-16,4.1
AO Surgery Reference,MEDICAL,3.8,Free,0.0,Everyone,Medical,2017-05-10,4.0
EG | Explore Folegandros,TRAVEL_AND_LOCAL,56.0,Paid,3.99,Everyone,Travel & Local,2017-01-22,4.1
Cube Z (Pixel Zombies),GAME,56.0,Free,0.0,Teen,Action,2016-07-31,3.0
AP English Language: Practice Tests and Flashcards,FAMILY,5.4,Free,0.0,Everyone,Education,2018-07-03,4.1
Garena Free Fire,GAME,53.0,Free,0.0,Teen,Action,2018-08-03,3.0
Dr. Rocket,GAME,3.4,Free,0.0,Everyone,Arcade,2018-01-06,4.1
N+ News Bulgaria,NEWS_AND_MAGAZINES,10.0,Free,0.0,Everyone,News & Magazines,2017-08-02,4.0
Marcus Theatres,ENTERTAINMENT,8.5,Free,0.0,Everyone,Entertainment,2018-02-07,6.0
Message AI - Write Better Messages,TOOLS,7.9,Paid,2.99,Mature 17+,Tools,2018-07-04,5.0
My Horse,FAMILY,8.7,Free,0.0,Everyone,Casual,2018-05-23,2.3
cg guruji,FAMILY,4.1,Free,0.0,Everyone,Education,2017-11-14,2.3
"Pedometer, Step Counter & Weight Loss Tracker App",HEALTH_AND_FITNESS,27.0,Free,0.0,Everyone,Health & Fitness,2018-08-02,4.1
Ghost Snap AR Horror Survival,GAME,33.0,Free,0.0,Teen,Adventure,2016-12-21,2.3
Microsoft Outlook,PRODUCTIVITY,50.0,Free,0.0,Everyone,Productivity,2018-08-02,4.4
ALL-IN-ONE PACKAGE TRACKING,PRODUCTIVITY,18.0,Free,0.0,Everyone,Productivity,2018-07-23,3.0
Monster Truck Driver & Racing,FAMILY,51.0,Free,0.0,Everyone,Education;Action & Adventure,2017-01-19,2.3
My Dy Dice - 3D Dice Roller,LIFESTYLE,22.0,Free,0.0,Everyone,Lifestyle,2016-09-20,4.1
Pocket,NEWS_AND_MAGAZINES,12.0,Free,0.0,Everyone,News & Magazines,2018-07-24,3.0
Soccer FC,SPORTS,33.0,Free,0.0,Everyone,Sports,2016-07-21,2.3
FreedomPop Friends for Free Data,TOOLS,2.5,Free,0.0,Everyone,Tools,2018-07-24,4.1
EF Events,EVENTS,4.4,Free,0.0,Teen,Events,2017-10-05,3.8298220146427666
Best Browser BD social networking,COMMUNICATION,21.0,Free,0.0,Everyone,Communication,2018-07-04,4.1
Faster Social for Facebook,SOCIAL,3.3,Free,0.0,Teen,Social,2018-08-02,4.3
IHSS Help,MEDICAL,4.3,Free,0.0,Everyone,Medical,2018-06-05,5.0
Little Teddy Bear Colouring Book Game,ART_AND_DESIGN,8.0,Free,0.0,Everyone,Art & Design,2017-12-17,4.1
Luxy Pro- Elite Dating Single,DATING,26.0,Free,0.0,Mature 17+,Dating,2018-04-07,3.0
591 Housing Trading - Hong Kong,HOUSE_AND_HOME,15.0,Free,0.0,Everyone,House & Home,2018-08-02,4.0
BD Attendance,PRODUCTIVITY,14.0,Free,0.0,Everyone,Productivity,2018-07-17,4.3
Wrecker's Revenge - Gumball,FAMILY,55.0,Free,0.0,Everyone,Puzzle;Action & Adventure,2017-09-21,4.3
e-Docente EI/anos iniciais EF,FAMILY,2.3,Free,0.0,Everyone,Education,2018-05-22,4.1
Talking Babsy Baby: Baby Games,LIFESTYLE,100.0,Free,0.0,Everyone,Lifestyle;Pretend Play,2018-07-16,4.0
abeoCoder,MEDICAL,3.2,Free,0.0,Everyone,Medical,2018-07-30,4.1
Jurassic World™ Alive,GAME,70.0,Free,0.0,Everyone 10+,Simulation,2018-08-02,4.4
Crayola Color Blaster,GAME,30.0,Free,0.0,Everyone,Arcade,2018-03-13,7.0
Fantasy Squad W,FAMILY,47.0,Free,0.0,Everyone 10+,Role Playing,2018-04-16,4.1
Clinical Pharmacology,MEDICAL,3.6,Free,0.0,Everyone,Medical,2018-08-01,4.1
Tic Tac CK,FAMILY,13.0,Free,0.0,Everyone,Puzzle,2018-07-03,3.0
Koch Morse Trainer Pro,COMMUNICATION,1.1,Paid,2.49,Everyone,Communication,2015-02-14,2.2
US 115th CD,TRAVEL_AND_LOCAL,5.7,Free,0.0,Everyone,Travel & Local,2017-11-03,3.0
Hertfordshire FA,SPORTS,3.6,Free,0.0,Everyone,Sports,2017-01-18,3.0
Moven - Smart Finances,FINANCE,17.0,Free,0.0,Everyone,Finance,2018-05-29,4.4
HOW TO ASK A GIRL OUT,DATING,19.0,Free,0.0,Everyone,Dating,2018-07-16,3.0
New: CL-150,FAMILY,4.2,Free,0.0,Everyone,Education,2018-07-25,5.0
BZ Conferencing,TOOLS,29.0,Free,0.0,Everyone,Tools,2018-06-27,4.1
RoboPad++,FAMILY,10.0,Free,0.0,Everyone,Education,2017-07-07,2.3
Jigsaw Puzzles Bus Scania BF,FAMILY,6.6,Free,0.0,Teen,Puzzle,2016-11-07,4.0
BN Pro Battery Level-White,LIBRARIES_AND_DEMO,0.2,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
FHR 5-Tier 2.0,MEDICAL,1.2,Paid,2.99,Everyone,Medical,2015-12-16,4.0
Inside Out Thought Bubbles,FAMILY,58.0,Free,0.0,Everyone,Puzzle;Brain Games,2017-08-31,3.0
Secure Folder,BUSINESS,8.6,Free,0.0,Everyone,Business,2018-01-31,7.0
Tom's Love Letters,FAMILY,35.0,Free,0.0,Everyone,Entertainment,2018-04-30,4.1
Dominos Game ✔️,FAMILY,16.0,Free,0.0,Everyone,Board;Brain Games,2018-07-05,4.1
BR Chat Bot,SOCIAL,2.6,Free,0.0,Everyone,Social,2016-06-30,4.0
MOD-MASTER for Minecraft PE (Pocket Edition) Free,TOOLS,8.1,Free,0.0,Everyone,Tools,2018-08-02,4.0
Tik Tok - including musical.ly,SOCIAL,59.0,Free,0.0,Teen,Social,2018-08-03,4.1
Modern: DU Launcher Theme,PERSONALIZATION,0.3,Free,0.0,Everyone,Personalization,2015-10-15,4.0
How To Get Your Ex Back Fast,LIFESTYLE,19.0,Free,0.0,Everyone,Lifestyle,2018-02-07,3.0
DT Health,MEDICAL,24.0,Free,0.0,Everyone,Medical,2017-11-20,4.3
Fake Chat (Direct Message),SOCIAL,5.9,Free,0.0,Everyone,Social,2017-07-06,4.1
R-EU-READY,GAME,16.0,Free,0.0,Everyone,Trivia,2016-03-02,2.2
S.O.L : Stone of Life EX,FAMILY,42.0,Free,0.0,Everyone 10+,Role Playing,2015-07-28,2.3
Microsoft Launcher,PERSONALIZATION,26.0,Free,0.0,Everyone,Personalization,2018-08-01,4.2
Hair saloon - Spa salon,FAMILY,23.0,Free,0.0,Everyone,Casual;Pretend Play,2018-04-11,4.1
Sam.BN,TOOLS,2.0,Free,0.0,Everyone,Tools,2015-03-27,3.0
Crazy Bike attack Racing New: motorcycle racing,GAME,45.0,Free,0.0,Everyone,Racing,2018-07-12,4.1
PK and DK Audio App,FAMILY,3.9,Free,0.0,Everyone,Entertainment,2017-10-25,4.1
Random Chat App with Strangers,DATING,16.0,Free,0.0,Mature 17+,Dating,2018-07-17,3.0
FK Sarajevo,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-03-02,4.1
DM Adventure,GAME,11.0,Free,0.0,Everyone,Adventure,2018-06-18,2.3
TED,FAMILY,18.0,Free,0.0,Everyone 10+,Education,2018-07-27,4.1
FD VR - Virtual App Launcher,LIBRARIES_AND_DEMO,7.4,Free,0.0,Everyone,Libraries & Demo,2016-11-30,4.4
Cardio-FR,MEDICAL,82.0,Free,0.0,Everyone,Medical,2018-07-31,4.4
To-Do List Widget,PRODUCTIVITY,0.2,Free,0.0,Everyone,Productivity,2013-09-28,1.5
EP Home Energy Hub,PRODUCTIVITY,13.0,Free,0.0,Everyone,Productivity,2018-06-21,4.4
Real Madrid App,SPORTS,73.0,Free,0.0,Everyone,Sports,2018-08-01,5.0
DU Security,TOOLS,3.2,Free,0.0,Everyone,Tools,2016-06-29,4.0
Florida State Gameday,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-07-13,4.1
Lock 'n' Roll Pro - Ad Free,GAME,13.0,Paid,0.99,Everyone,Card,2015-07-01,2.3
C.P. CERVANTES (TOBARRA),SOCIAL,4.9,Free,0.0,Everyone,Social,2018-07-24,3.0
Fancy Widgets,PERSONALIZATION,3.9,Free,0.0,Everyone,Personalization,2014-04-04,1.6
TouchNote: Cards & Gifts,PHOTOGRAPHY,28.0,Free,0.0,Everyone,Photography,2018-08-06,4.4
I Screen Dialer,TOOLS,3.9,Free,0.0,Everyone,Tools,2018-02-25,4.3
MileIQ - Free Mileage Tracker for Business,FINANCE,22.0,Free,0.0,Everyone,Finance,2018-07-31,4.4
Lufthansa,TRAVEL_AND_LOCAL,43.0,Free,0.0,Everyone,Travel & Local,2018-07-27,4.1
Cx Wize,PRODUCTIVITY,24.0,Free,0.0,Everyone,Productivity,2018-07-30,4.1
Pokémon GO,GAME,85.0,Free,0.0,Everyone,Adventure,2018-07-23,4.4
Coloring & Learn,FAMILY,51.0,Free,0.0,Everyone,Educational;Creativity,2018-07-17,3.0
Change photo background,PHOTOGRAPHY,6.4,Free,0.0,Everyone,Photography,2018-03-21,3.0
ChangeDA - Cours du DZD sur le marché parallèle,FINANCE,3.3,Free,0.0,Everyone,Finance,2018-07-28,4.2
EP RSS Reader,COMMUNICATION,0.87,Free,0.0,Everyone,Communication,2018-07-16,3.0
She Will Be Loved Lyrics,FAMILY,0.69,Free,0.0,Everyone,Entertainment,2016-03-01,2.1
Encumbrance Certificate - (Obsolete),BUSINESS,0.05,Free,0.0,Everyone,Business,2014-08-12,2.3
Schengen/EU App,TOOLS,11.0,Free,0.0,Everyone,Tools,2018-02-27,4.1
New Holland Agriculture T5 EC,PRODUCTIVITY,15.0,Free,0.0,Everyone,Productivity,2017-02-24,3.0
Night Photo Frame,PHOTOGRAPHY,8.3,Free,0.0,Everyone,Photography,2018-07-28,3.0
Nights at Cube Pizzeria 3D – 3,FAMILY,40.0,Free,0.0,Teen,Simulation,2017-03-03,4.2
Scary Video Maker,FAMILY,28.0,Free,0.0,Teen,Entertainment,2018-07-24,4.1
7 Day Food Journal Challenge,LIFESTYLE,14.0,Free,0.0,Teen,Lifestyle,2017-03-08,3.0
DV Web Design Tips,PRODUCTIVITY,5.1,Free,0.0,Teen,Productivity,2017-10-26,4.1
ExtendedCare Virtual Care Room,MEDICAL,18.0,Free,0.0,Everyone,Medical,2018-07-30,5.1
Expert C Programming - Learn C Coding Easily,FAMILY,6.9,Free,0.0,Everyone,Education,2018-01-05,5.0
"energyly (TNEB,BESCOM,MH,DL..)",TOOLS,4.1,Free,0.0,Everyone,Tools,2017-02-21,4.0
CV Samples 2018,BUSINESS,26.0,Free,0.0,Everyone,Business,2017-10-10,3.0
Modern Action Commando 3D,GAME,63.0,Free,0.0,Teen,Action,2017-04-06,3.0
D. H. Lawrence Poems FREE,BOOKS_AND_REFERENCE,0.92,Free,0.0,Everyone,Books & Reference,2013-11-22,2.3
LineStar for FanDuel,SPORTS,14.0,Free,0.0,Teen,Sports,2018-06-06,3.0
Learn C++,EDUCATION,5.3,Free,0.0,Everyone,Education,2017-12-25,4.0
SIM Card Info,TOOLS,1.9,Free,0.0,Everyone,Tools,2018-05-25,4.0
Qatar Airways,TRAVEL_AND_LOCAL,62.0,Free,0.0,Everyone,Travel & Local,2018-07-30,4.1
Inst Download - Video & Photo,VIDEO_PLAYERS,3.3,Free,0.0,Everyone,Video Players & Editors,2017-12-20,4.0
Deaf Interpreter,MEDICAL,4.4,Free,0.0,Everyone,Medical,2017-09-26,3.0
SCM FPS Status,BUSINESS,3.3,Free,0.0,Everyone,Business,2018-04-28,2.3
"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,25.0,Free,0.0,Mature 17+,Dating,2018-07-24,3.0
EY Digi India Personal Tax,BUSINESS,1.7,Free,0.0,Everyone,Business,2018-05-24,3.0
funny Image Comments for FB,SOCIAL,15.0,Free,0.0,Teen,Social,2018-02-13,4.1
Ice Crush 2018 - A new Puzzle Matching Adventure,GAME,25.0,Free,0.0,Everyone,Casual,2018-08-02,4.1
"Hurdlr: Track Mileage, Expenses, and Log Receipts",FINANCE,19.0,Free,0.0,Everyone,Finance,2018-07-20,6.0
Gold Teeth Photo Editor,PHOTOGRAPHY,3.8,Free,0.0,Everyone,Photography,2016-08-24,2.3
Legion of Heroes,FAMILY,69.0,Free,0.0,Everyone 10+,Role Playing,2018-07-12,4.0
CT-Stream Player,FAMILY,11.0,Free,0.0,Everyone,Entertainment,2016-11-21,3.0
Röhrich Werner Soundboard,COMICS,32.0,Free,0.0,Everyone,Comics,2017-11-16,3.0
BC iptv player,VIDEO_PLAYERS,14.0,Free,0.0,Everyone,Video Players & Editors,2017-10-12,4.0
AV Buddy Free,FAMILY,47.0,Free,0.0,Everyone,Education,2017-03-08,4.1
ZenUI Launcher,PERSONALIZATION,15.0,Free,0.0,Everyone,Personalization,2018-07-31,3.8298220146427666
Meme Generator Free,FAMILY,53.0,Free,0.0,Mature 17+,Entertainment,2018-08-03,4.1
Banfield Pet Health Tracker,MEDICAL,5.9,Free,0.0,Everyone,Medical,2016-10-17,4.0
CL-App,MEDICAL,5.2,Free,0.0,Everyone,Medical,2017-02-17,4.0
Transenger – Ts Dating and Chat for Free,DATING,14.0,Free,0.0,Mature 17+,Dating,2018-07-29,4.4
Zenefits,BUSINESS,14.0,Free,0.0,Everyone,Business,2018-06-15,4.1
Elevator Simulator Lift EM ALL,FAMILY,28.0,Free,0.0,Teen,Simulation,2018-07-31,3.0
Santa Fe New Mexican e-Edition,NEWS_AND_MAGAZINES,17.0,Free,0.0,Everyone,News & Magazines,2018-06-21,4.1
Commission Manager,PRODUCTIVITY,2.2,Free,0.0,Everyone,Productivity,2015-03-26,2.3
Top BR Chaya Songs,FAMILY,3.8,Free,0.0,Everyone,Entertainment,2018-05-18,3.0
PBA® Bowling Challenge,SPORTS,87.0,Free,0.0,Everyone,Sports,2018-08-02,4.1
Pediatric Nursing,MEDICAL,7.0,Free,0.0,Everyone,Medical,2018-07-13,3.0
EO SA Benefits,BUSINESS,0.51,Free,0.0,Everyone,Business,2014-08-25,2.3
SPARK - Live random video chat & meet new people,SOCIAL,17.0,Free,0.0,Mature 17+,Social,2018-08-06,4.3
"Eat Fast Prepare ""Without Internet""",FOOD_AND_DRINK,17.0,Free,0.0,Everyone,Food & Drink,2018-06-10,3.0
Ladies' Ab Workout FREE,HEALTH_AND_FITNESS,8.5,Free,0.0,Everyone,Health & Fitness,2012-10-08,2.1
BS Generator,FAMILY,3.3,Free,0.0,Everyone,Entertainment,2016-07-23,4.4
WiFi Access Point (hotspot),COMMUNICATION,0.06,Free,0.0,Everyone,Communication,2015-05-14,2.3
Sago Mini Big City,FAMILY,44.0,Paid,3.99,Everyone,Education;Pretend Play,2018-07-09,4.4
Rate Guide Bill Letter,LIFESTYLE,14.0,Free,0.0,Everyone,Lifestyle,2018-06-27,4.0
hum app,MAPS_AND_NAVIGATION,78.0,Free,0.0,Everyone,Maps & Navigation,2018-07-31,4.2
Muzy - Share photos & collages,PHOTOGRAPHY,13.0,Free,0.0,Teen,Photography,2015-08-11,4.0
Everbridge,COMMUNICATION,36.0,Free,0.0,Everyone,Communication,2018-07-17,4.4
Cutie Cubies,FAMILY,83.0,Free,0.0,Everyone,Puzzle;Creativity,2018-07-04,4.1
"High-Speed Camera (GIF,Burst)",PHOTOGRAPHY,10.0,Free,0.0,Everyone,Photography,2018-02-11,3.0
Weather Radar Widget,WEATHER,3.2,Free,0.0,Everyone,Weather,2017-06-28,3.0
FK Crvena zvezda,SPORTS,15.0,Free,0.0,Everyone,Sports,2018-01-22,4.4
HungerStation,FOOD_AND_DRINK,11.0,Free,0.0,Everyone,Food & Drink,2018-05-21,3.0
Recettes Faciles et Rapides,FOOD_AND_DRINK,12.0,Free,0.0,Everyone,Food & Drink,2018-01-06,2.3
"Sweet Selfie - selfie camera, beauty cam, photo edit",PHOTOGRAPHY,25.0,Free,0.0,Everyone,Photography,2018-08-03,3.0
CALCU™ Stylish Calculator Free,TOOLS,11.0,Free,0.0,Everyone,Tools,2018-07-07,4.1
Lazionews.eu,NEWS_AND_MAGAZINES,18.0,Free,0.0,Everyone,News & Magazines,2018-05-18,4.0
CX-42,FAMILY,32.0,Free,0.0,Everyone,Casual,2018-01-02,4.2
CF Climb,LIFESTYLE,3.0,Free,0.0,Everyone,Lifestyle,2018-06-07,2.3
Quran Juz-30 - Mahad al Zahra,FAMILY,6.7,Free,0.0,Everyone,Education,2016-11-02,2.2
EP Cloud,PRODUCTIVITY,2.3,Free,0.0,Everyone,Productivity,2018-07-26,4.1
ROMWE - Women's Fashion,SHOPPING,11.0,Free,0.0,Everyone,Shopping,2018-07-30,4.2
Sago Mini Hat Maker,EDUCATION,63.0,Paid,3.99,Everyone,Education;Pretend Play,2017-07-24,3.0
British Airways,TRAVEL_AND_LOCAL,51.0,Free,0.0,Everyone,Travel & Local,2018-07-24,4.4
CB Radio Chat - for friends!,COMMUNICATION,7.9,Free,0.0,Teen,Communication,2018-03-27,4.0
Satellite AR,BOOKS_AND_REFERENCE,0.09,Free,0.0,Everyone,Books & Reference,2011-09-22,2.1
HD Themes Toyota Cruiser 60,PERSONALIZATION,15.0,Free,0.0,Teen,Personalization,2016-10-02,2.3
"O Multiple - App Cloner, Duals APP, tarallel",TOOLS,5.2,Free,0.0,Everyone,Tools,2018-05-15,4.1
Ag-Power,BUSINESS,47.0,Free,0.0,Everyone,Business,2018-07-13,4.4
Talking Ginger,FAMILY,52.0,Free,0.0,Everyone,Entertainment,2018-07-05,4.1
Easy Hair Style Design,LIFESTYLE,5.1,Free,0.0,Everyone,Lifestyle,2017-12-20,2.3
EY Events Switzerland,PRODUCTIVITY,18.0,Free,0.0,Teen,Productivity,2018-06-29,5.0
be'ah,HEALTH_AND_FITNESS,5.7,Free,0.0,Everyone,Health & Fitness,2018-03-28,2.3
Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,8.5,Free,0.0,Everyone,Tools,2017-12-31,5.1
2000 AD Comics and Judge Dredd,COMICS,20.0,Free,0.0,Teen,Comics,2018-07-19,3.0
V BTS Wallpaper,PERSONALIZATION,9.5,Free,0.0,Everyone,Personalization,2018-05-04,3.0
Cook 'n Learn Smart Kitchen,FAMILY,62.0,Free,0.0,Everyone,Educational;Education,2017-03-06,4.3
EJ Elite Prospects League,SPORTS,12.0,Free,0.0,Everyone,Sports,2018-02-23,4.1
Book of AK-47,LIFESTYLE,3.4,Free,0.0,Everyone,Lifestyle,2016-03-01,3.0
The Lost Lands:DH Lite,FAMILY,48.0,Free,0.0,Teen,Simulation,2015-04-03,4.2
Radiology CT Viewer,MEDICAL,88.0,Free,0.0,Everyone,Medical,2018-01-20,4.0
FORUM Credit Union CU Online,FINANCE,7.3,Free,0.0,Everyone,Finance,2018-06-30,4.4
EV Real Estate Search,LIFESTYLE,20.0,Free,0.0,Everyone,Lifestyle,2018-07-13,3.0
BJ Bridge Standard American 2018,GAME,4.9,Free,0.0,Everyone,Card,2018-05-21,4.0
DM Buddy » Learn Digital Marketing,FAMILY,1.7,Free,0.0,Everyone,Education,2017-07-11,4.1
CJ IT ApS,BUSINESS,18.0,Free,0.0,Everyone,Business,2015-07-02,4.0
V Bucks ProTips New,SOCIAL,3.6,Free,0.0,Everyone,Social,2018-07-19,2.1
Wheretoget: Shop in style,LIFESTYLE,12.0,Free,0.0,Teen,Lifestyle,2017-06-05,4.1
ODTMobile,BUSINESS,2.7,Free,0.0,Everyone,Business,2016-03-10,2.2
"REG - Check the regnumber, find information about Swedish vehicles",AUTO_AND_VEHICLES,3.6,Free,0.0,Everyone,Auto & Vehicles,2018-07-30,4.4
Learn English from Persian: Persian to English,EDUCATION,21.0,Free,0.0,Everyone,Education,2018-04-03,3.0
BQ-መጽሐፍ ቅዱሳዊ ጥያቄዎች,GAME,7.2,Free,0.0,Everyone,Trivia,2018-07-31,4.1
EK Carevec,FAMILY,29.0,Free,0.0,Teen,Entertainment,2018-07-17,4.3
Om Waleed Sweets,FOOD_AND_DRINK,23.0,Free,0.0,Teen,Food & Drink,2018-01-25,4.0
