App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
HD Camera Ultra,PHOTOGRAPHY,1.5,Free,0.0,Everyone,Photography,2015-10-17,3.8879748691099474
HD Camera for Android,PHOTOGRAPHY,4.0,Free,0.0,Everyone,Photography,2018-06-29,4.2
HD Movie Video Player,VIDEO_PLAYERS,4.1,Free,0.0,Everyone,Video Players & Editors,2018-03-27,3.0
HD Video Player,VIDEO_PLAYERS,2.9,Free,0.0,Everyone,Video Players & Editors,2018-07-25,4.1
HD Widgets,PERSONALIZATION,26.0,Paid,0.99,Everyone,Personalization,2016-12-07,4.4
HESI A2 Pocket Prep,MEDICAL,28.0,Free,0.0,Everyone,Medical,2018-05-02,4.4
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,20.0,Free,0.0,Teen,Entertainment,2018-07-16,4.4
HTC Sense Input-AR,TOOLS,2.7,Free,0.0,Everyone,Tools,2014-04-22,4.1
HTC Service － DLNA,VIDEO_PLAYERS,3.0,Free,0.0,Everyone,Video Players & Editors,2015-12-03,5.0
HTC Social Plugin - Facebook,SOCIAL,2.8,Free,0.0,Mature 17+,Social,2016-06-08,4.4
HTC Speak,LIFESTYLE,13.0,Free,0.0,Everyone,Lifestyle,2016-06-30,5.0
Hacker's Keyboard,PRODUCTIVITY,1.2,Free,0.0,Everyone,Productivity,2016-12-11,2.2
Hairstyles step by step,BEAUTY,14.0,Free,0.0,Everyone,Beauty,2018-07-25,3.0
Hamilton — The Official App,ENTERTAINMENT,43.0,Free,0.0,Everyone,Entertainment,2018-07-13,5.0
Happify,HEALTH_AND_FITNESS,37.0,Free,0.0,Everyone,Health & Fitness,2018-07-24,4.4
Happy Birthday Songs Offline,EVENTS,8.9,Free,0.0,Everyone,Events,2017-12-04,4.1
Happy Fruits Bomb - Cube Blast,FAMILY,20.0,Free,0.0,Everyone,Casual;Brain Games,2018-02-01,3.0
Harkins Theatres,ENTERTAINMENT,12.0,Free,0.0,Everyone,Entertainment,2018-06-11,4.1
HauteLook,SHOPPING,7.3,Free,0.0,Everyone,Shopping,2018-07-13,4.4
Hay Day,FAMILY,94.0,Free,0.0,Everyone,Casual,2018-06-28,3.0
Headspace: Meditation & Mindfulness,HEALTH_AND_FITNESS,39.0,Free,0.0,Everyone,Health & Fitness,2018-07-23,4.2
Health and Nutrition Guide,HEALTH_AND_FITNESS,3.3,Free,0.0,Everyone,Health & Fitness,2018-07-15,4.0
HealtheLife,MEDICAL,7.7,Free,0.0,Everyone,Medical,2018-01-02,4.4
Healthy Recipes Free,FOOD_AND_DRINK,17.0,Free,0.0,Everyone,Food & Drink,2017-10-18,3.0
Helix Jump,GAME,33.0,Free,0.0,Everyone,Action,2018-04-09,4.1
Hello Kitty Lunchbox,FAMILY,15.0,Free,0.0,Everyone,Casual;Creativity,2017-11-21,4.1
Hello Kitty Nail Salon,FAMILY,24.0,Free,0.0,Everyone,Casual;Pretend Play,2018-04-17,4.1
Hello Stars,GAME,31.0,Free,0.0,Everyone,Puzzle,2018-08-04,4.1
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,41.0,Free,0.0,Everyone,Education,2018-07-25,4.1
Hero Hunters,GAME,99.0,Free,0.0,Teen,Action,2018-07-31,4.4
"Herpes Dating: 1,000K+ Singles",DATING,27.0,Free,0.0,Mature 17+,Dating,2018-08-01,4.1
Herpes Positive Singles Dating,DATING,28.0,Free,0.0,Mature 17+,Dating,2018-05-18,4.1
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,7.2,Free,0.0,Everyone,Dating,2018-05-21,4.0
"Hide Something - Photo, Video",SOCIAL,5.3,Free,0.0,Everyone,Social,2018-06-13,4.1
Hideman VPN,TOOLS,9.6,Free,0.0,Everyone,Tools,2018-07-24,4.0
High Blood Pressure Symptoms,MEDICAL,2.3,Free,0.0,Everyone,Medical,2015-01-18,3.0
"High-Speed Camera (GIF,Burst)",PHOTOGRAPHY,10.0,Free,0.0,Everyone,Photography,2018-02-11,3.0
Hill Climb Racing,GAME,63.0,Free,0.0,Everyone,Racing,2018-07-02,4.2
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,56.0,Free,0.0,Mature 17+,Dating,2018-08-01,4.1
Hinge: Dating & Relationships,DATING,12.0,Free,0.0,Mature 17+,Dating,2018-08-03,5.0
HipChat - Chat Built for Teams,BUSINESS,20.0,Free,0.0,Everyone,Business,2018-07-03,4.1
Hipmunk Hotels & Flights,TRAVEL_AND_LOCAL,10.0,Free,0.0,Everyone,Travel & Local,2018-07-31,5.0
Hitwe - meet people and chat,DATING,21.0,Free,0.0,Mature 17+,Dating,2018-05-10,4.1
Home Decor Showpiece Art making: Medium Difficulty,HOUSE_AND_HOME,7.0,Free,0.0,Everyone,House & Home,2018-05-30,3.0
Home Scouting® MLS Mobile,LIFESTYLE,7.7,Free,0.0,Everyone,Lifestyle,2016-09-27,2.2
Home Workout - No Equipment,HEALTH_AND_FITNESS,15.0,Free,0.0,Everyone,Health & Fitness,2018-06-28,3.8879748691099474
Home Workout for Men - Bodybuilding,HEALTH_AND_FITNESS,15.0,Free,0.0,Everyone,Health & Fitness,2018-07-10,4.0
"Home workouts - fat burning, abs, legs, arms,chest",HEALTH_AND_FITNESS,13.0,Free,0.0,Everyone,Health & Fitness,2018-07-18,4.1
HomeWork,EDUCATION,5.2,Free,0.0,Everyone,Education,2016-09-20,4.0
"Homes.com 🏠 For Sale, Rent",HOUSE_AND_HOME,18.0,Free,0.0,Everyone,House & Home,2018-07-28,4.1
Homesnap Real Estate & Rentals,HOUSE_AND_HOME,30.0,Free,0.0,Everyone,House & Home,2018-07-31,4.2
Homestyler Interior Design & Decorating Ideas,LIFESTYLE,29.0,Free,0.0,Everyone,Lifestyle,2018-08-02,4.1
Homework Planner,EDUCATION,1.2,Free,0.0,Everyone,Education,2015-01-11,4.0
Honkai Impact 3rd,GAME,82.0,Free,0.0,Teen,Action,2018-07-03,4.3
Horoscopes – Daily Zodiac Horoscope and Astrology,LIFESTYLE,11.0,Free,0.0,Everyone 10+,Lifestyle,2018-06-25,3.0
Horses Live Wallpaper,PERSONALIZATION,7.1,Free,0.0,Everyone,Personalization,2018-05-22,4.1
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,28.0,Free,0.0,Everyone,Travel & Local,2018-07-16,4.1
Hotels Combined - Cheap deals,TRAVEL_AND_LOCAL,12.0,Free,0.0,Everyone,Travel & Local,2017-11-13,4.1
Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,8.2,Free,0.0,Everyone,Tools,2018-08-06,4.1
