App,Category,Rating,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Dr. ES PV Calculator,TOOLS,5.0,19,11.0,Free,0.0,Everyone,Tools,2018-03-11,4.1
ER Heart Surgery - Emergency Simulator Game,FAMILY,4.3,429,40.0,Free,0.0,Everyone,Educational,2018-07-19,4.1
Podcast App: Free & Offline Podcasts by Player FM,NEWS_AND_MAGAZINES,4.6,66407,19.0,Free,0.0,Teen,News & Magazines,2018-07-25,4.0
"Best Wallpapers Backgrounds(100,000+ 4K HD)",COMICS,4.7,3596,7.8,Free,0.0,Teen,Comics,2018-06-16,3.0
Al'Quran Bahasa Indonesia,BOOKS_AND_REFERENCE,4.6,361780,9.7,Free,0.0,Everyone,Books & Reference,2018-05-30,2.3
Tennis Champion 3D - Online Sports Game,SPORTS,4.0,170973,43.0,Free,0.0,Everyone,Sports,2018-06-06,4.1
DG Video Editor,VIDEO_PLAYERS,4.0,486,2.5,Free,0.0,Everyone,Video Players & Editors,2016-09-06,4.4
[EF]ShoutBox,COMMUNICATION,4.12,3,2.5,Free,0.0,Teen,Communication,2018-08-07,3.0
CityBus Lviv,AUTO_AND_VEHICLES,4.6,534,5.7,Free,0.0,Everyone,Auto & Vehicles,2018-07-08,3.0
"BigOven Recipes, Meal Planner, Grocery List & More",FOOD_AND_DRINK,4.3,31986,76.0,Free,0.0,Teen,Food & Drink,2017-11-23,5.0
USE Credit Union Mobile,FINANCE,4.6,964,14.0,Free,0.0,Everyone,Finance,2018-06-12,5.0
Nemours CareConnect,MEDICAL,4.4,65,37.0,Free,0.0,Everyone,Medical,2018-04-05,3.0
BZ Reminder,BUSINESS,4.7,41625,5.4,Free,0.0,Everyone,Business,2017-12-21,4.1
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,44.0,Free,0.0,Teen,Casino,2018-06-25,3.0
I AM RICH PRO PLUS,FINANCE,4.0,36,41.0,Paid,399.99,Everyone,Finance,2018-06-25,4.1
Birmingham City FC,SPORTS,4.5,191,28.0,Free,0.0,Everyone,Sports,2018-08-01,4.4
Heart Surgery Emergency Doctor,FAMILY,4.1,2248,29.0,Free,0.0,Teen,Educational,2017-04-28,4.0
AdventureQuest Dragons,FAMILY,3.9,10114,48.0,Free,0.0,Everyone,Casual,2018-06-13,4.0
Z City,FAMILY,4.3,3976,98.0,Free,0.0,Teen,Strategy,2018-01-29,4.0
"Savory - Deals,Freebies,Sales",SHOPPING,4.4,2375,1.1,Free,0.0,Everyone,Shopping,2016-11-02,2.3
BD Fishpedia,BOOKS_AND_REFERENCE,4.8,123,6.5,Free,0.0,Everyone,Books & Reference,2017-03-15,3.0
3D Blue Glass Water Keyboard Theme,PERSONALIZATION,4.1,62209,7.4,Free,0.0,Everyone,Personalization,2018-07-01,3.0
EH kontrollrakendus,TOOLS,3.4,43,2.3,Free,0.0,Everyone,Tools,2017-10-10,4.1
Zombie Defense,FAMILY,4.3,275048,41.0,Free,0.0,Teen,Strategy,2018-06-22,2.3
Study AP World History,FAMILY,4.6,513,1.6,Free,0.0,Everyone,Education,2016-07-18,3.0
Adventure Time Game Wizard,GAME,4.1,4107,40.0,Paid,4.99,Everyone,Adventure,2015-07-16,4.1
Coupe Adhémar EY 2017,SOCIAL,4.25,6,10.0,Free,0.0,Teen,Social,2016-12-26,4.1
IQ Test,PRODUCTIVITY,4.2,1623,1.8,Free,0.0,Everyone,Productivity,2018-03-06,2.3
QC,FAMILY,4.18,4,34.0,Free,0.0,Everyone,Puzzle,2016-10-05,3.0
AK 47 Assault Rifle Wallpapers,PERSONALIZATION,4.33,1,15.0,Free,0.0,Teen,Personalization,2018-02-22,4.1
JustDating,DATING,4.0,13440,49.0,Free,0.0,Mature 17+,Dating,2018-08-03,3.0
Real Tractor Farming,AUTO_AND_VEHICLES,4.0,1598,56.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-26,4.1
BC Slots - The Lost Reels FREE,GAME,4.0,209,22.0,Free,0.0,Teen,Casino,2018-07-13,4.0
AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,145088,24.0,Free,0.0,Everyone,Productivity,2018-07-23,4.4
OpenGL-ES Info,TOOLS,4.3,249,0.61,Free,0.0,Everyone,Tools,2013-08-08,1.6
How do I care about my child?,PARENTING,4.3,34,4.9,Free,0.0,Everyone,Parenting,2018-07-03,4.0
Roll the Ball® - slide puzzle,GAME,4.5,1385093,35.0,Free,0.0,Everyone,Puzzle,2018-08-02,4.1
infirmiers,MEDICAL,4.7,125,23.0,Free,0.0,Everyone,Medical,2018-06-07,3.0
iHoroscope - 2018 Daily Horoscope & Astrology,LIFESTYLE,4.5,398307,19.0,Free,0.0,Everyone,Lifestyle,2018-07-25,3.8298220146427666
Police Detector (Speed Camera Radar),AUTO_AND_VEHICLES,4.3,3574,3.9,Free,0.0,Everyone 10+,Auto & Vehicles,2018-07-04,4.0
Active Soccer 2 DX,SPORTS,3.6,28,48.0,Paid,2.99,Everyone,Sports,2017-03-28,1.5
AF Hydro,HEALTH_AND_FITNESS,2.0,136,15.0,Free,0.0,Everyone,Health & Fitness,2018-05-12,4.4
Seen,FAMILY,4.5,118285,22.0,Free,0.0,Teen,Simulation,2018-05-24,4.1
Living Room Decorating Ideas,HOUSE_AND_HOME,4.0,4465,5.8,Free,0.0,Everyone,House & Home,2015-03-06,3.0
AJ Jump: Animal Jam Kangaroos!,GAME,4.4,2975,42.0,Paid,1.99,Everyone,Arcade,2016-03-07,4.0
"Foot Mercato: transfers, results, news, live",SPORTS,4.3,39878,6.1,Free,0.0,Everyone,Sports,2018-07-28,4.1
Browser 4G,COMMUNICATION,4.3,192948,6.6,Free,0.0,Everyone,Communication,2018-06-19,1.0
Aproveita DF,LIFESTYLE,4.09,0,3.3,Free,0.0,Everyone,Lifestyle,2018-08-02,4.0
BM Online OEC Verification,TOOLS,4.1,783,4.2,Free,0.0,Everyone,Tools,2016-08-05,3.0
DX Gashacon Sword for Ex-Aid Henshin,FAMILY,4.18,17,42.0,Free,0.0,Everyone,Simulation,2018-07-14,4.1
Dr. D. Y. Patil Vidyapeeth GBS,FAMILY,4.0,3,5.3,Free,0.0,Everyone,Education,2017-02-14,4.1
Princess Adventures Puzzles,FAMILY,4.4,382,44.0,Free,0.0,Everyone,Education;Creativity,2018-08-01,2.3
CY:ME - real time gps tracker,MAPS_AND_NAVIGATION,4.04,8,0.73,Free,0.0,Everyone,Maps & Navigation,2013-09-28,2.2
FC Barcelona Fantasy Manager: Real football mobile,SPORTS,4.4,15221,30.0,Free,0.0,Everyone,Sports,2017-10-02,3.0
Recipes Pastries and homemade pies More than 500 recipes for pastries,FOOD_AND_DRINK,4.7,14065,7.1,Free,0.0,Everyone,Food & Drink,2018-06-12,4.1
R Programing Offline Tutorial,BOOKS_AND_REFERENCE,5.0,4,3.9,Free,0.0,Everyone,Books & Reference,2018-03-15,4.1
Blidz - Hunt Free Deals On Trending Items!,SHOPPING,4.4,1659,33.0,Free,0.0,Everyone,Shopping,2018-06-29,4.4
Remote CT - Smart Remote,TOOLS,3.5,3988,11.0,Free,0.0,Everyone,Tools,2015-12-22,4.4
Eating Show - Food BJ,FAMILY,4.4,103,36.0,Free,0.0,Everyone,Simulation,2017-10-30,4.1
Maricopa AH,MEDICAL,4.17,0,29.0,Free,0.0,Everyone,Medical,2018-07-16,3.0
BSc Ag Entrance Preparation,FAMILY,4.4,138,6.2,Free,0.0,Everyone,Education,2018-05-31,4.1
Offline Jízdní řády CG Transit,MAPS_AND_NAVIGATION,4.6,7314,7.0,Free,0.0,Everyone,Maps & Navigation,2017-09-07,4.0
Turbo Downloader,TOOLS,3.9,23348,3.2,Free,0.0,Everyone,Tools,2018-07-04,3.0
Earn Money BD,FINANCE,3.8,103,6.9,Free,0.0,Everyone,Finance,2018-07-11,4.0
3D Live Neon Weed Launcher,PERSONALIZATION,4.5,1724,21.0,Free,0.0,Mature 17+,Personalization,2018-06-26,3.0
Miami Crime Vice Town,GAME,4.1,154519,99.0,Free,0.0,Mature 17+,Action,2017-05-09,2.3
Combat BF: Black Ops 3,GAME,4.2,7699,83.0,Free,0.0,Mature 17+,Action,2017-03-02,2.3
The CW TN app 2018,FAMILY,2.2,54,4.3,Free,0.0,Everyone,Entertainment,2018-04-30,3.2
ba,FAMILY,3.1,1734,5.8,Free,0.0,Everyone,Strategy,2016-06-08,4.0
House app: beautiful everyday ~,HOUSE_AND_HOME,4.6,2669,10.0,Free,0.0,Teen,House & Home,2018-08-03,4.1
CD Live - Club del Deportista,LIFESTYLE,4.09,8,9.2,Free,0.0,Everyone,Lifestyle,2018-06-12,4.1
World Newspapers,NEWS_AND_MAGAZINES,4.4,185884,7.5,Free,0.0,Mature 17+,News & Magazines,2017-09-17,4.1
A Manual of Acupuncture,MEDICAL,3.5,214,68.0,Paid,33.99,Everyone,Medical,2017-10-02,4.0
photo keypad lockscreen,TOOLS,4.1,225544,8.1,Free,0.0,Everyone,Tools,2018-07-17,4.0
BH Rocking,TRAVEL_AND_LOCAL,4.07,13,3.2,Free,0.0,Everyone,Travel & Local,2018-01-17,4.1
ARK: Survival Evolved,GAME,3.8,51523,36.0,Free,0.0,Teen,Adventure,2018-08-02,7.0
Daily Yoga - Yoga Fitness Plans,HEALTH_AND_FITNESS,4.4,70769,35.0,Free,0.0,Everyone,Health & Fitness,2018-07-24,4.0
BD Data Plan (3G & 4G),COMMUNICATION,4.4,10341,6.9,Free,0.0,Everyone,Communication,2018-07-05,4.1
H!LooK - Dating,DATING,4.2,46,26.0,Free,0.0,Mature 17+,Dating,2018-07-29,5.0
Tips & Tricks Dynamics AX 365,PRODUCTIVITY,4.18,1,2.2,Free,0.0,Everyone,Productivity,2017-07-14,3.0
ACTIVEON CX & CX GOLD,VIDEO_PLAYERS,3.3,439,35.0,Free,0.0,Everyone,Video Players & Editors,2016-03-04,4.0
EG SIM CARD (EGSIMCARD),TRAVEL_AND_LOCAL,4.4,105,5.0,Free,0.0,Everyone,Travel & Local,2018-05-02,2.3
Control Center iOS 11 - Phone X notifications,TOOLS,4.3,514,8.4,Free,0.0,Everyone,Tools,2018-02-12,4.4
Cars: Lightning League,FAMILY,4.5,58795,77.0,Free,0.0,Everyone,Racing;Action & Adventure,2018-05-21,3.0
Galaxies of Hope,MEDICAL,5.0,2,24.0,Free,0.0,Everyone,Medical,2018-07-27,4.1
W Pro - Weather Forecast & Animated Weather Maps,WEATHER,3.8,11,2.9,Paid,1.99,Everyone,Weather,2018-04-23,4.1
Amtrak,TRAVEL_AND_LOCAL,3.7,16815,28.0,Free,0.0,Everyone,Travel & Local,2018-07-15,5.0
Masha and Bear: Cooking Dash,FAMILY,4.3,151374,54.0,Free,0.0,Everyone,Role Playing;Brain Games,2018-06-05,4.1
Camping and Co - Camping in Europe,TRAVEL_AND_LOCAL,3.7,19,6.5,Free,0.0,Everyone,Travel & Local,2018-04-17,4.1
EV Trip Optimizer for Tesla,AUTO_AND_VEHICLES,3.2,46,6.6,Free,0.0,Everyone,Auto & Vehicles,2018-06-26,4.1
DX Simulation for OOO Dx Belt,FAMILY,4.6,67,31.0,Free,0.0,Everyone,Simulation,2018-08-04,4.1
BV Taxi - Driver,MAPS_AND_NAVIGATION,4.04,1,10.0,Free,0.0,Everyone,Maps & Navigation,2018-01-17,4.1
Offline Maps & Navigation,TRAVEL_AND_LOCAL,4.7,193364,33.0,Free,0.0,Everyone,Travel & Local,2018-06-07,3.0
Adhenarcos - Coupe Adhemar EY 2018,FAMILY,4.18,0,13.0,Free,0.0,Teen,Entertainment,2018-01-10,4.1
Zumper - Apartment Rental Finder,HOUSE_AND_HOME,4.4,11200,25.0,Free,0.0,Everyone,House & Home,2018-07-16,5.0
CCleaner,TOOLS,4.4,885187,22.0,Free,0.0,Everyone,Tools,2018-07-19,4.1
"play2prep: ACT, SAT prep",EDUCATION,4.2,3692,4.4,Free,0.0,Everyone,Education,2015-07-23,2.3
Alumni BJ,SOCIAL,4.25,2,5.4,Free,0.0,Everyone,Social,2017-11-08,4.1
Makeup Editor -Beauty Photo Editor & Selfie Camera,PHOTOGRAPHY,4.5,3378,30.0,Free,0.0,Mature 17+,Photography,2018-07-25,4.1
Prom MakeUp Tutorial,BEAUTY,4.8,104,12.0,Free,0.0,Everyone,Beauty,2018-06-26,3.0
CG Shikshak Mitan,TOOLS,4.1,295,3.8,Free,0.0,Everyone,Tools,2018-03-05,5.0
Boston AH,MEDICAL,4.17,1,29.0,Free,0.0,Everyone,Medical,2017-11-30,3.0
ViettelPost express delivery,BUSINESS,4.4,1225,25.0,Free,0.0,Everyone,Business,2018-08-01,4.1
Curriculum Vitae - Resume CV,PRODUCTIVITY,2.6,80,2.2,Free,0.0,Everyone,Productivity,2017-05-11,4.1
music (CG),FAMILY,4.18,0,99.0,Free,0.0,Everyone,Entertainment,2018-04-24,4.1
Simple - Better Banking,FINANCE,4.4,7731,24.0,Free,0.0,Everyone,Finance,2018-08-02,5.0
BANGLA TV 3G/4G,SPORTS,4.1,142,5.3,Free,0.0,Everyone,Sports,2018-06-07,4.0
CASE K-12 Math English Science,FAMILY,4.6,60,2.1,Free,0.0,Everyone,Education,2016-05-01,2.2
Eat Right Diet (by Dt Shreya's Family Diet Clinic),HEALTH_AND_FITNESS,4.24,0,12.0,Free,0.0,Everyone,Health & Fitness,2018-08-07,5.0
Android P 9.0,PERSONALIZATION,3.0,12,4.9,Free,0.0,Everyone,Personalization,2018-05-30,3.0
Control Center iOS 11 - Phone X Control Panel,TOOLS,4.1,1925,8.3,Free,0.0,Everyone,Tools,2017-11-15,4.4
FD VR Player - for Youtube 3D,FAMILY,4.0,2378,9.1,Free,0.0,Everyone,Entertainment,2016-11-30,4.4
Live Golf Scores - US & European Golf,SPORTS,4.2,798,4.7,Free,0.0,Everyone 10+,Sports,2018-08-01,4.0
My Boy! Free - GBA Emulator,GAME,4.3,531074,2.5,Free,0.0,Everyone,Arcade,2018-01-09,3.8298220146427666
VAN NIAN 2018 - Vietnamese Calendar,EVENTS,4.44,37,16.0,Free,0.0,Everyone,Events,2017-11-27,4.0
ck-modelcars-UK Shop,SHOPPING,4.6,69,6.4,Free,0.0,Everyone,Shopping,2018-06-15,5.0
Austria Wien FK - Fussball - Inoffizielle App,SPORTS,4.22,2,12.0,Free,0.0,Everyone,Sports,2018-07-27,4.1
DW Timer,TOOLS,5.0,9,1.5,Free,0.0,Everyone,Tools,2017-04-05,1.6
Call Blocker & Blacklist,COMMUNICATION,4.0,6,4.2,Free,0.0,Everyone,Communication,2018-07-13,4.0
CP Connect 2.0,PRODUCTIVITY,4.18,0,5.8,Free,0.0,Everyone,Productivity,2017-08-17,3.0
EP Joaillerie,LIFESTYLE,4.09,54,21.0,Free,0.0,Teen,Lifestyle,2018-03-28,3.0
Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,4.5,101738,10.0,Free,0.0,Everyone,Tools,2018-07-26,4.0
Puzzle Kids - Animals Shapes and Jigsaw Puzzles,FAMILY,4.6,1109,52.0,Free,0.0,Everyone,Educational;Brain Games,2018-07-18,4.1
DH News,NEWS_AND_MAGAZINES,2.5,81,6.7,Free,0.0,Mature 17+,News & Magazines,2017-11-27,3.0
CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,6.3,Paid,9.99,Everyone 10+,Role Playing,2018-06-12,4.2
"Startupticker.ch News, Events",NEWS_AND_MAGAZINES,5.0,4,10.0,Free,0.0,Everyone,News & Magazines,2018-07-23,4.4
Where's My Water? Free,FAMILY,4.4,1372013,57.0,Free,0.0,Everyone,Puzzle;Brain Games,2017-11-21,4.1
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,14.0,Free,0.0,Everyone,Shopping,2018-07-25,4.4
Story Saver for Instagram,PHOTOGRAPHY,4.5,41331,5.0,Free,0.0,Everyone,Photography,2018-07-31,3.0
"PhotoLayers〜Superimpose,Eraser",PHOTOGRAPHY,4.5,81219,2.6,Free,0.0,Everyone,Photography,2015-06-14,4.1
Rized ‼️ Color By Number & Pixel Coloring Book,FAMILY,3.0,1279,13.0,Free,0.0,Everyone,Casual,2018-06-13,4.3
Check Your Visitors on FB ?,SOCIAL,3.6,40,1.5,Free,0.0,Everyone,Social,2017-02-17,4.2
Autool BT-BOX,TOOLS,3.5,4,17.0,Free,0.0,Everyone,Tools,2018-05-12,4.3
Volume Slider Like Android P Volume Control,TOOLS,4.1,1129,1.7,Paid,0.99,Everyone,Tools,2018-06-30,4.1
Gun Shoot War Q,GAME,4.2,26893,20.0,Free,0.0,Teen,Arcade,2017-03-01,2.3
Electrician Calculator Pro,TOOLS,3.9,47,0.26,Paid,14.99,Everyone,Tools,2014-06-03,1.6
myQ,TOOLS,3.6,3642,29.0,Free,0.0,Everyone,Tools,2018-07-23,3.0
Beck & Bo: Toddler First Words,FAMILY,4.3,41,7.9,Paid,2.99,Everyone,Education;Pretend Play,2018-05-31,3.0
Phonics Puzzles,FAMILY,3.8,4,54.0,Paid,2.99,Everyone,Educational,2016-08-27,2.3
ASCCP Mobile,MEDICAL,4.5,63,25.0,Paid,9.99,Everyone,Medical,2016-10-03,2.2
Backgrounds (HD Wallpapers),PERSONALIZATION,4.7,202474,3.0,Free,0.0,Teen,Personalization,2017-08-09,4.0
Pharmacy CI - Pharmacies de garde Côte d'Ivoire,HEALTH_AND_FITNESS,4.5,5509,3.2,Free,0.0,Everyone,Health & Fitness,2018-07-03,3.0
HD Themes Toyota Cruiser 70,PERSONALIZATION,4.5,86,17.0,Free,0.0,Teen,Personalization,2016-10-02,2.3
Piano Kids - Music & Songs,FAMILY,4.6,46741,50.0,Free,0.0,Everyone,Music;Music & Video,2018-08-03,3.0
BL Mobile Banking,FINANCE,4.3,23,93.0,Free,0.0,Everyone,Finance,2018-08-01,5.0
Wifi Connect Library,LIBRARIES_AND_DEMO,3.9,58055,0.04,Free,0.0,Everyone,Libraries & Demo,2016-11-07,1.5
Augment - 3D Augmented Reality,BUSINESS,4.1,25195,21.0,Free,0.0,Everyone,Business,2018-02-26,3.0
Gun Strike Shoot,GAME,4.1,94761,17.0,Free,0.0,Teen,Action,2017-02-21,2.3
DK Online,FAMILY,4.18,21,3.5,Free,0.0,Everyone,Entertainment,2018-05-18,3.0
AU Results - AU COE Corner,FAMILY,4.0,664,2.1,Free,0.0,Everyone,Education,2017-12-14,4.1
Blood Pressure - Heartcare,MEDICAL,4.2,70,1.9,Free,0.0,Everyone,Medical,2016-05-27,4.4
FK,MEDICAL,4.4,1517,8.5,Free,0.0,Everyone,Medical,2018-07-13,2.3
CB Trader,FINANCE,4.7,11,2.2,Free,0.0,Everyone,Finance,2018-04-11,4.0
CARDIAC CT TECHNIQUE,MEDICAL,5.0,6,17.0,Free,0.0,Everyone,Medical,2018-03-10,3.0
Casa de Bolsa Bx+ Móvil,FINANCE,3.4,5,8.8,Free,0.0,Everyone,Finance,2017-07-18,4.0
CL 2ne1 Wallpaper KPOP UHD Fans,PERSONALIZATION,4.33,1,3.4,Free,0.0,Everyone,Personalization,2018-07-15,4.0
Yaoi Ooku: Distorted Love,FAMILY,4.0,2614,6.3,Free,0.0,Mature 17+,Simulation,2015-04-14,2.2
S Pen Keeper,TOOLS,3.8,560,0.31,Free,0.0,Everyone,Tools,2018-06-08,3.0
Ek Onkar Mantras,LIFESTYLE,4.9,82,5.0,Free,0.0,Everyone,Lifestyle,2016-08-07,4.1
All AJK Board Matric Fa Fsc Results,FAMILY,4.18,0,2.6,Free,0.0,Everyone,Education,2018-07-22,4.0
"U - Webinars, Meetings & Messenger",COMMUNICATION,4.1,6601,31.0,Free,0.0,Everyone,Communication,2018-07-02,4.1
ODTMobile v4,BUSINESS,4.0,3,16.0,Free,0.0,Everyone,Business,2018-04-17,4.1
Do Not Disturb,PRODUCTIVITY,4.3,6120,1.9,Free,0.0,Everyone,Productivity,2017-11-22,6.0
Nightenfell: Shared AR,GAME,4.5,20,65.0,Paid,0.99,Everyone 10+,Action,2018-03-27,7.0
Keyboard Theme Dusk BK Purple,PERSONALIZATION,4.5,248,2.8,Free,0.0,Mature 17+,Personalization,2016-05-23,3.0
My magenta,COMMUNICATION,3.9,42370,37.0,Free,0.0,Everyone,Communication,2018-06-25,5.0
Phone Tracker : Family Locator,SOCIAL,4.3,231446,5.4,Free,0.0,Everyone,Social,2018-08-02,4.0
Voyance du pyromancien,FAMILY,4.18,22,16.0,Free,0.0,Everyone,Entertainment,2018-07-13,4.1
EF Staff,PRODUCTIVITY,4.18,0,11.0,Free,0.0,Everyone,Productivity,2018-05-08,4.2
Pixgram- video photo slideshow,PHOTOGRAPHY,4.2,93726,9.2,Free,0.0,Everyone,Photography,2018-07-08,4.3
BM speed test,TOOLS,5.0,1,3.7,Free,0.0,Everyone,Tools,2018-07-13,4.4
DF Glue Board,PARENTING,5.0,1,27.0,Free,0.0,Everyone,Parenting,2018-01-19,4.2
EY India Tax Insights,BUSINESS,4.7,87,5.1,Free,0.0,Everyone,Business,2017-07-15,4.1
Access Point Finder,LIFESTYLE,4.0,22,2.5,Free,0.0,Everyone,Lifestyle,2016-09-06,3.0
cloudLibrary,BOOKS_AND_REFERENCE,4.0,10774,35.0,Free,0.0,Everyone,Books & Reference,2018-06-28,4.1
Theme for Iphone X Plus,PERSONALIZATION,4.0,126,8.0,Free,0.0,Everyone,Personalization,2017-10-19,2.3
FC Parking,MAPS_AND_NAVIGATION,4.04,0,19.0,Free,0.0,Everyone,Maps & Navigation,2017-12-01,4.1
DM airdisk,TOOLS,2.8,11,11.0,Free,0.0,Everyone,Tools,2016-08-05,3.0
Fraction Calculator Plus Free,TOOLS,4.5,148506,11.0,Free,0.0,Everyone,Tools,2018-07-15,3.8298220146427666
Super Dr. Parking 3D,FAMILY,4.0,4518,41.0,Free,0.0,Everyone,Simulation,2017-12-17,4.1
Live chat - free video chat,DATING,3.97,1,8.7,Free,0.0,Mature 17+,Dating,2018-07-23,3.0
EC Fairgrounds,FAMILY,5.0,3,5.5,Free,0.0,Everyone,Entertainment,2018-07-13,4.4
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878,28.0,Free,0.0,Everyone,Travel & Local,2018-07-16,4.1
Transfer,FINANCE,4.1,31804,9.8,Free,0.0,Everyone,Finance,2018-07-27,4.0
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,4865132,51.0,Free,0.0,Everyone,Photography,2018-08-06,3.0
Bridge Constructor Playground FREE,FAMILY,3.9,137377,30.0,Free,0.0,Everyone,Simulation,2017-04-12,3.0
Bestie - Camera360 Selfie,PHOTOGRAPHY,4.5,512996,23.0,Free,0.0,Everyone,Photography,2018-08-02,4.1
MasterDT,SPORTS,4.22,24,4.1,Free,0.0,Everyone,Sports,2018-06-30,3.0
CE Broker,FAMILY,3.7,190,12.0,Free,0.0,Everyone,Education,2017-03-22,4.4
Can I pack that? - DG App,TRAVEL_AND_LOCAL,3.9,58,22.0,Free,0.0,Everyone,Travel & Local,2016-10-28,3.0
Snapp,MAPS_AND_NAVIGATION,4.5,37937,25.0,Free,0.0,Everyone,Maps & Navigation,2018-08-01,3.0
Blood Donor,MEDICAL,4.2,4476,20.0,Free,0.0,Everyone,Medical,2018-07-31,4.1
DF Night Selfies,PHOTOGRAPHY,4.3,194,1.5,Free,0.0,Everyone,Photography,2018-02-15,4.0
EZ TV Player,VIDEO_PLAYERS,3.5,51,11.0,Free,0.0,Everyone,Video Players & Editors,2018-06-26,5.0
"Real Casino:Slot,Keno,BJ,Poker",GAME,4.1,341,26.0,Free,0.0,Teen,Casino,2016-08-12,4.0
BA Status,TRAVEL_AND_LOCAL,4.07,0,5.1,Free,0.0,Everyone,Travel & Local,2016-08-13,3.0
BT Remote (SPP) for Bluetooth,TOOLS,4.1,36,3.1,Free,0.0,Everyone,Tools,2016-10-24,2.3
U by BB&T,FINANCE,4.3,16600,24.0,Free,0.0,Everyone,Finance,2018-06-19,4.4
Play Tube,VIDEO_PLAYERS,4.3,15874,5.4,Free,0.0,Everyone,Video Players & Editors,2018-07-05,4.1
EF English Live for tablets,FAMILY,3.1,1242,14.0,Free,0.0,Everyone,Education,2018-04-24,4.4
Sports Lite,SPORTS,4.4,16,4.9,Free,0.0,Everyone,Sports,2018-07-31,3.0
Baby Sleep: White noise lullabies for newborns,PARENTING,4.6,62386,3.4,Free,0.0,Everyone,Parenting,2018-06-12,4.0
Advanced EX for NISSAN,TOOLS,2.9,164,0.14,Paid,4.99,Everyone,Tools,2015-03-14,1.6
Cute Questions BF,LIFESTYLE,4.0,3,3.3,Free,0.0,Everyone,Lifestyle,2018-06-02,4.4
X Construction,FAMILY,4.5,18612,8.5,Paid,1.49,Everyone,Puzzle,2015-07-28,2.3
Next Launcher 3D Theme Stun-BW,PERSONALIZATION,4.4,2839,5.1,Free,0.0,Everyone,Personalization,2014-01-11,2.2
Gangster City Auto Theft,GAME,4.3,350,67.0,Free,0.0,Everyone,Action,2018-07-27,3.0
Need for Speed™ No Limits,GAME,4.4,3344300,22.0,Free,0.0,Everyone 10+,Racing,2018-07-24,4.1
DramaFever: Stream Asian Drama Shows & Movies,ENTERTAINMENT,4.2,155234,22.0,Free,0.0,Teen,Entertainment,2018-08-01,4.4
AX Video Player,VIDEO_PLAYERS,4.4,569,2.6,Free,0.0,Everyone,Video Players & Editors,2015-11-11,3.0
Next Portuguese(BR) Langpack,TOOLS,4.3,1320,0.76,Free,0.0,Everyone,Tools,2013-09-13,2.0
"Niche: College, K-12, and Neighborhood Search",LIFESTYLE,4.0,42,26.0,Free,0.0,Everyone,Lifestyle,2018-07-06,4.4
Bazar.af,SHOPPING,4.7,13,1.3,Free,0.0,Everyone,Shopping,2017-07-07,4.0
BZ Straußenführer,TRAVEL_AND_LOCAL,4.3,291,14.0,Free,0.0,Everyone,Travel & Local,2016-03-17,4.0
WiFi-o-Matic,PRODUCTIVITY,4.0,736,6.8,Free,0.0,Everyone,Productivity,2018-02-01,4.1
Flashlight - Torch LED Light,TOOLS,4.4,192661,8.5,Free,0.0,Everyone,Tools,2018-07-07,4.1
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51504,20.0,Free,0.0,Teen,Social,2018-07-25,5.0
Galaxy Gift,LIFESTYLE,4.4,95557,16.0,Free,0.0,Everyone,Lifestyle,2018-07-23,3.0
FunForMobile Ringtones & Chat,SOCIAL,4.4,68358,7.2,Free,0.0,Mature 17+,Social,2016-05-07,4.1
Sufara.ba,FAMILY,4.9,285,25.0,Free,0.0,Everyone,Education,2018-01-05,4.4
Schlaumeier,BOOKS_AND_REFERENCE,4.34,0,0.67,Paid,0.99,Everyone,Books & Reference,2015-06-17,2.3
Listen to the story~The Story of the Fairy Tales,PARENTING,4.7,69,5.8,Free,0.0,Everyone,Parenting,2018-07-10,3.0
U LIVE – Video Chat & Stream,SOCIAL,4.5,67611,21.0,Free,0.0,Mature 17+,Social,2018-04-23,3.0
EV Connect,MAPS_AND_NAVIGATION,2.8,25,5.8,Free,0.0,Everyone,Maps & Navigation,2018-08-06,5.0
Rail Planner Eurail/Interrail,MAPS_AND_NAVIGATION,4.2,3596,31.0,Free,0.0,Everyone,Maps & Navigation,2018-06-15,4.0
Theme for Samsung Galaxy Note FE,PERSONALIZATION,4.5,52,7.9,Free,0.0,Everyone,Personalization,2017-07-04,2.3
Lotte Home Shopping LOTTE Homeshopping,SHOPPING,3.6,8820,33.0,Free,0.0,Everyone,Shopping,2018-07-25,3.0
Crazy Wheels,GAME,4.0,121082,7.0,Free,0.0,Teen,Adventure,2018-01-17,2.1
Wallpapers AK 12,PERSONALIZATION,4.33,0,11.0,Free,0.0,Teen,Personalization,2018-04-12,4.1
